record_type,record_id,actual,spark_result,python_result,spark_python_match,numerical_difference,spark_confidence,python_confidence,confidence_measure,final_consistency_status
customer,CUST0029403,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.1567,2.1565,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029411,Occasional,Occasional,Occasional,Match,N/A,3.2274,3.2304,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029421,Occasional,Occasional,Occasional,Match,N/A,1.1379,1.1393,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029426,New,Promotion-Driven,Promotion-Driven,Match,N/A,1.3282,1.328,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029428,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.7784,1.8122,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029430,Promotion-Driven,Occasional,Occasional,Match,N/A,1.7068,1.7051,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029431,Occasional,Occasional,Occasional,Match,N/A,0.4991,0.4953,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029439,Promotion-Driven,Occasional,Occasional,Match,N/A,1.4824,1.4865,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029441,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.1585,1.1201,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029442,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.1217,1.1514,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029450,Frequent,At-Risk,At-Risk,Match,N/A,1.3439,1.3634,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029452,New,Occasional,Occasional,Match,N/A,0.4079,0.4026,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029469,At-Risk,At-Risk,At-Risk,Match,N/A,0.8098,0.7912,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029474,At-Risk,At-Risk,At-Risk,Match,N/A,0.9537,0.9237,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029476,At-Risk,Occasional,Occasional,Match,N/A,1.2895,1.3133,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029491,At-Risk,At-Risk,At-Risk,Match,N/A,1.2248,1.2327,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029493,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.3544,1.3549,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029502,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.7583,0.7149,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029505,At-Risk,At-Risk,At-Risk,Match,N/A,1.8429,1.8075,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029506,Occasional,Occasional,Occasional,Match,N/A,1.3355,1.334,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029510,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.5542,2.5537,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029511,Occasional,Occasional,Occasional,Match,N/A,0.513,0.5081,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029513,At-Risk,Occasional,Occasional,Match,N/A,1.4499,1.4676,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029516,Occasional,Occasional,Occasional,Match,N/A,0.5626,0.5277,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029522,Occasional,Occasional,Occasional,Match,N/A,0.7074,0.6921,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029525,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,2.5158,2.5165,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029528,Occasional,Occasional,Occasional,Match,N/A,0.9541,0.9525,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029529,Occasional,At-Risk,At-Risk,Match,N/A,1.2709,1.2244,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029531,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5276,1.5275,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029534,New,Occasional,Occasional,Match,N/A,0.7921,0.7874,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029536,Occasional,Occasional,Occasional,Match,N/A,0.7322,0.7316,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029538,At-Risk,Occasional,Occasional,Match,N/A,1.9191,1.9491,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029547,Occasional,Occasional,Occasional,Match,N/A,0.4251,0.4225,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029565,Occasional,Occasional,Occasional,Match,N/A,1.417,1.3863,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029579,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.537,1.5682,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029587,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.0745,1.0751,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029588,Occasional,At-Risk,At-Risk,Match,N/A,1.2732,1.2952,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029590,Occasional,Occasional,Occasional,Match,N/A,0.7038,0.7061,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029593,New,Occasional,Occasional,Match,N/A,0.621,0.6155,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029597,Occasional,Occasional,Occasional,Match,N/A,1.0106,1.0149,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029598,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.0509,1.0502,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029605,Occasional,At-Risk,At-Risk,Match,N/A,1.2969,1.3041,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029611,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.5096,1.5545,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029613,At-Risk,At-Risk,At-Risk,Match,N/A,1.5961,1.5911,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029614,At-Risk,Occasional,Occasional,Match,N/A,1.1097,1.1143,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029615,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,1.2055,1.1714,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029625,New,Occasional,Occasional,Match,N/A,0.3318,0.328,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029635,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.7704,0.7821,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029639,Occasional,Occasional,Occasional,Match,N/A,1.3047,1.274,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029646,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.795,0.8411,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029647,At-Risk,Occasional,Occasional,Match,N/A,1.333,1.3333,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029648,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.7509,1.7516,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029652,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.5628,1.5635,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029658,Occasional,Occasional,Occasional,Match,N/A,1.475,1.4837,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029663,Occasional,Occasional,Occasional,Match,N/A,0.8447,0.8442,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029665,New,Occasional,Occasional,Match,N/A,0.6896,0.6851,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029697,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.4127,1.4137,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029698,Promotion-Driven,Promotion-Driven,Promotion-Driven,Match,N/A,1.453,1.4535,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029708,High-Value Loyal,At-Risk,At-Risk,Match,N/A,0.8598,0.8907,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029710,Occasional,Occasional,At-Risk,Mismatch,N/A,1.555,1.5483,distance to assigned centroid in standardized space (lower = closer),Inconsistent: Spark correct
customer,CUST0029716,Frequent,At-Risk,At-Risk,Match,N/A,1.7353,1.7486,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029717,Occasional,Occasional,Occasional,Match,N/A,1.0187,1.0222,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029718,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.1324,1.1725,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029720,At-Risk,Occasional,Occasional,Match,N/A,0.9844,1.0134,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029722,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.6279,1.6631,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029724,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.6077,0.5747,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029725,Occasional,Occasional,Occasional,Match,N/A,2.3268,2.3239,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029728,New,Occasional,Occasional,Match,N/A,1.6242,1.6198,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029729,High-Value Loyal,At-Risk,At-Risk,Match,N/A,1.1411,1.1793,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029732,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.945,0.9811,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029735,Occasional,Occasional,Occasional,Match,N/A,1.0195,0.9896,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029737,Frequent,At-Risk,At-Risk,Match,N/A,0.857,0.8699,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029739,Occasional,At-Risk,At-Risk,Match,N/A,1.1557,1.1768,distance to assigned centroid in standardized space (lower = closer),Consistent: both wrong
customer,CUST0029742,Occasional,Occasional,Occasional,Match,N/A,0.3545,0.349,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
customer,CUST0029743,High-Value Loyal,High-Value Loyal,High-Value Loyal,Match,N/A,0.6229,0.584,distance to assigned centroid in standardized space (lower = closer),Consistent: both correct
