table,rule,row_key,column,original_value,injected_value
Order_Items,orphan_foreign_key,OI000862874,item_id,ITEM0087,ITEM1352
Order_Items,orphan_foreign_key,OI000863238,item_id,ITEM0111,ITEM6002
Order_Items,orphan_foreign_key,OI000864397,item_id,ITEM0140,ITEM5082
Order_Items,orphan_foreign_key,OI000864474,item_id,ITEM0068,ITEM7067
Order_Items,orphan_foreign_key,OI000865298,item_id,ITEM0119,ITEM0742
Order_Items,orphan_foreign_key,OI000865350,item_id,ITEM0061,ITEM8104
Order_Items,orphan_foreign_key,OI000865391,item_id,ITEM0121,ITEM8868
Order_Items,orphan_foreign_key,OI000865533,item_id,ITEM0045,ITEM5661
Order_Items,orphan_foreign_key,OI000865959,item_id,ITEM0033,ITEM1811
Order_Items,orphan_foreign_key,OI000866085,item_id,ITEM0050,ITEM1004
Order_Items,orphan_foreign_key,OI000866408,item_id,ITEM0054,ITEM8439
Order_Items,orphan_foreign_key,OI000866718,item_id,ITEM0153,ITEM4510
Order_Items,orphan_foreign_key,OI000867343,item_id,ITEM0151,ITEM4178
Order_Items,orphan_foreign_key,OI000867390,item_id,ITEM0099,ITEM3887
Order_Items,orphan_foreign_key,OI000867595,item_id,ITEM0033,ITEM4108
Order_Items,orphan_foreign_key,OI000867791,item_id,ITEM0091,ITEM9508
Order_Items,orphan_foreign_key,OI000867794,item_id,ITEM0134,ITEM1132
Order_Items,orphan_foreign_key,OI000868268,item_id,ITEM0113,ITEM3305
Order_Items,orphan_foreign_key,OI000868298,item_id,ITEM0055,ITEM9856
Order_Items,orphan_foreign_key,OI000868751,item_id,ITEM0037,ITEM8123
Order_Items,orphan_foreign_key,OI000869299,item_id,ITEM0047,ITEM0748
Order_Items,orphan_foreign_key,OI000869414,item_id,ITEM0148,ITEM4375
Order_Items,orphan_foreign_key,OI000869484,item_id,ITEM0068,ITEM6928
Order_Items,orphan_foreign_key,OI000869528,item_id,ITEM0068,ITEM8495
Order_Items,orphan_foreign_key,OI000869677,item_id,ITEM0106,ITEM9107
Order_Items,orphan_foreign_key,OI000870040,item_id,ITEM0147,ITEM1572
Order_Items,orphan_foreign_key,OI000870333,item_id,ITEM0058,ITEM4911
Order_Items,orphan_foreign_key,OI000870580,item_id,ITEM0134,ITEM1643
Order_Items,orphan_foreign_key,OI000870711,item_id,ITEM0091,ITEM4149
Order_Items,orphan_foreign_key,OI000871307,item_id,ITEM0135,ITEM3185
Order_Items,orphan_foreign_key,OI000871892,item_id,ITEM0066,ITEM3961
Order_Items,orphan_foreign_key,OI000872772,item_id,ITEM0121,ITEM1390
Order_Items,orphan_foreign_key,OI000872854,item_id,ITEM0143,ITEM6006
Order_Items,orphan_foreign_key,OI000873801,item_id,ITEM0062,ITEM1898
Order_Items,orphan_foreign_key,OI000875161,item_id,ITEM0048,ITEM9744
Order_Items,orphan_foreign_key,OI000875163,item_id,ITEM0097,ITEM9809
Order_Items,orphan_foreign_key,OI000875343,item_id,ITEM0073,ITEM3115
Order_Items,orphan_foreign_key,OI000875520,item_id,ITEM0121,ITEM1568
Order_Items,orphan_foreign_key,OI000875697,item_id,ITEM0113,ITEM8164
Order_Items,orphan_foreign_key,OI000876111,item_id,ITEM0075,ITEM8574
Order_Items,orphan_foreign_key,OI000876467,item_id,ITEM0093,ITEM2619
Order_Items,orphan_foreign_key,OI000876498,item_id,ITEM0055,ITEM3209
Order_Items,orphan_foreign_key,OI000876690,item_id,ITEM0100,ITEM6124
Order_Items,orphan_foreign_key,OI000876815,item_id,ITEM0081,ITEM5927
Order_Items,orphan_foreign_key,OI000877371,item_id,ITEM0148,ITEM1324
Order_Items,orphan_foreign_key,OI000877542,item_id,ITEM0044,ITEM2764
Order_Items,orphan_foreign_key,OI000877608,item_id,ITEM0142,ITEM4384
Order_Items,orphan_foreign_key,OI000877643,item_id,ITEM0059,ITEM5188
Order_Items,orphan_foreign_key,OI000877723,item_id,ITEM0054,ITEM1744
Order_Items,orphan_foreign_key,OI000878525,item_id,ITEM0118,ITEM9406
Order_Items,orphan_foreign_key,OI000878692,item_id,ITEM0044,ITEM5574
Order_Items,orphan_foreign_key,OI000879198,item_id,ITEM0149,ITEM7795
Order_Items,orphan_foreign_key,OI000879344,item_id,ITEM0160,ITEM1436
Order_Items,orphan_foreign_key,OI000879748,item_id,ITEM0103,ITEM2574
Order_Items,orphan_foreign_key,OI000880084,item_id,ITEM0081,ITEM6182
Order_Items,orphan_foreign_key,OI000880204,item_id,ITEM0124,ITEM5530
Order_Items,orphan_foreign_key,OI000880375,item_id,ITEM0143,ITEM0982
Order_Items,orphan_foreign_key,OI000880469,item_id,ITEM0090,ITEM0674
Order_Items,orphan_foreign_key,OI000880625,item_id,ITEM0048,ITEM4184
Order_Items,orphan_foreign_key,OI000880834,item_id,ITEM0020,ITEM9550
Order_Items,orphan_foreign_key,OI000881322,item_id,ITEM0056,ITEM9776
Order_Items,orphan_foreign_key,OI000881693,item_id,ITEM0048,ITEM4120
Order_Items,orphan_foreign_key,OI000882467,item_id,ITEM0067,ITEM2534
Order_Items,orphan_foreign_key,OI000882649,item_id,ITEM0038,ITEM3434
Order_Items,orphan_foreign_key,OI000882708,item_id,ITEM0009,ITEM5367
Order_Items,orphan_foreign_key,OI000882999,item_id,ITEM0125,ITEM2815
Order_Items,orphan_foreign_key,OI000883070,item_id,ITEM0135,ITEM5478
Order_Items,orphan_foreign_key,OI000883072,item_id,ITEM0151,ITEM0541
Order_Items,orphan_foreign_key,OI000883292,item_id,ITEM0151,ITEM9294
Order_Items,orphan_foreign_key,OI000883734,item_id,ITEM0133,ITEM5630
Order_Items,orphan_foreign_key,OI000883956,item_id,ITEM0108,ITEM8402
Order_Items,orphan_foreign_key,OI000884139,item_id,ITEM0045,ITEM9891
Order_Items,orphan_foreign_key,OI000884194,item_id,ITEM0110,ITEM4712
Order_Items,orphan_foreign_key,OI000884523,item_id,ITEM0125,ITEM2572
Order_Items,orphan_foreign_key,OI000884524,item_id,ITEM0160,ITEM9016
Order_Items,orphan_foreign_key,OI000884784,item_id,ITEM0048,ITEM3941
Order_Items,orphan_foreign_key,OI000885286,item_id,ITEM0156,ITEM4224
Order_Items,orphan_foreign_key,OI000885317,item_id,ITEM0077,ITEM2792
Order_Items,orphan_foreign_key,OI000885767,item_id,ITEM0058,ITEM0951
Order_Items,orphan_foreign_key,OI000886260,item_id,ITEM0151,ITEM4759
Order_Items,orphan_foreign_key,OI000886262,item_id,ITEM0068,ITEM2113
Order_Items,orphan_foreign_key,OI000886482,item_id,ITEM0048,ITEM0779
Order_Items,orphan_foreign_key,OI000886536,item_id,ITEM0145,ITEM9276
Order_Items,orphan_foreign_key,OI000886936,item_id,ITEM0155,ITEM0203
Order_Items,orphan_foreign_key,OI000887399,item_id,ITEM0055,ITEM6755
Order_Items,orphan_foreign_key,OI000887751,item_id,ITEM0135,ITEM9260
Order_Items,orphan_foreign_key,OI000887854,item_id,ITEM0081,ITEM9350
Order_Items,orphan_foreign_key,OI000887948,item_id,ITEM0058,ITEM3536
Order_Items,orphan_foreign_key,OI000888006,item_id,ITEM0160,ITEM6926
Order_Items,orphan_foreign_key,OI000888727,item_id,ITEM0020,ITEM7923
Order_Items,orphan_foreign_key,OI000888735,item_id,ITEM0149,ITEM3104
Order_Items,orphan_foreign_key,OI000888784,item_id,ITEM0126,ITEM8072
Order_Items,orphan_foreign_key,OI000888873,item_id,ITEM0057,ITEM1146
Order_Items,orphan_foreign_key,OI000889018,item_id,ITEM0027,ITEM2874
Order_Items,orphan_foreign_key,OI000889048,item_id,ITEM0151,ITEM6282
Order_Items,orphan_foreign_key,OI000889322,item_id,ITEM0033,ITEM0391
Order_Items,orphan_foreign_key,OI000890368,item_id,ITEM0056,ITEM4669
Order_Items,orphan_foreign_key,OI000890759,item_id,ITEM0029,ITEM2886
Order_Items,orphan_foreign_key,OI000890923,item_id,ITEM0081,ITEM6912
Order_Items,orphan_foreign_key,OI000891348,item_id,ITEM0057,ITEM0363
Order_Items,orphan_foreign_key,OI000891789,item_id,ITEM0043,ITEM9340
Order_Items,orphan_foreign_key,OI000892363,item_id,ITEM0054,ITEM2670
Order_Items,orphan_foreign_key,OI000892722,item_id,ITEM0113,ITEM7173
Order_Items,orphan_foreign_key,OI000892997,item_id,ITEM0129,ITEM0284
Order_Items,orphan_foreign_key,OI000893001,item_id,ITEM0081,ITEM3485
Order_Items,orphan_foreign_key,OI000893263,item_id,ITEM0148,ITEM5640
Order_Items,orphan_foreign_key,OI000893393,item_id,ITEM0066,ITEM3116
Order_Items,orphan_foreign_key,OI000893509,item_id,ITEM0068,ITEM6363
Order_Items,orphan_foreign_key,OI000893649,item_id,ITEM0151,ITEM7997
Order_Items,orphan_foreign_key,OI000894156,item_id,ITEM0124,ITEM3012
Order_Items,orphan_foreign_key,OI000894480,item_id,ITEM0145,ITEM4996
Order_Items,orphan_foreign_key,OI000894705,item_id,ITEM0160,ITEM4337
Order_Items,orphan_foreign_key,OI000894842,item_id,ITEM0079,ITEM5280
Order_Items,orphan_foreign_key,OI000894905,item_id,ITEM0038,ITEM5131
Order_Items,orphan_foreign_key,OI000895010,item_id,ITEM0138,ITEM6282
Order_Items,orphan_foreign_key,OI000895435,item_id,ITEM0154,ITEM1185
Order_Items,orphan_foreign_key,OI000896096,item_id,ITEM0006,ITEM9766
Order_Items,orphan_foreign_key,OI000897011,item_id,ITEM0005,ITEM5869
Order_Items,orphan_foreign_key,OI000898369,item_id,ITEM0134,ITEM2389
Order_Items,orphan_foreign_key,OI000898599,item_id,ITEM0081,ITEM4072
Order_Items,orphan_foreign_key,OI000898768,item_id,ITEM0081,ITEM4457
Order_Items,orphan_foreign_key,OI000899378,item_id,ITEM0148,ITEM3355
Order_Items,orphan_foreign_key,OI000899525,item_id,ITEM0143,ITEM7157
Order_Items,orphan_foreign_key,OI000899597,item_id,ITEM0068,ITEM3944
Order_Items,orphan_foreign_key,OI000899880,item_id,ITEM0135,ITEM2965
Order_Items,orphan_foreign_key,OI000900450,item_id,ITEM0149,ITEM6616
Order_Items,orphan_foreign_key,OI000900797,item_id,ITEM0004,ITEM0777
Order_Items,orphan_foreign_key,OI000901131,item_id,ITEM0054,ITEM0561
Order_Items,orphan_foreign_key,OI000901985,item_id,ITEM0075,ITEM0179
Order_Items,orphan_foreign_key,OI000902177,item_id,ITEM0057,ITEM0226
Order_Items,orphan_foreign_key,OI000902555,item_id,ITEM0073,ITEM1321
Order_Items,orphan_foreign_key,OI000903630,item_id,ITEM0137,ITEM5464
Order_Items,orphan_foreign_key,OI000903675,item_id,ITEM0001,ITEM1798
Order_Items,orphan_foreign_key,OI000903759,item_id,ITEM0072,ITEM9412
Order_Items,orphan_foreign_key,OI000903828,item_id,ITEM0068,ITEM7710
Order_Items,orphan_foreign_key,OI000904533,item_id,ITEM0154,ITEM4782
Order_Items,orphan_foreign_key,OI000905163,item_id,ITEM0142,ITEM5475
Order_Items,orphan_foreign_key,OI000905225,item_id,ITEM0057,ITEM3251
Order_Items,orphan_foreign_key,OI000905390,item_id,ITEM0043,ITEM6316
Order_Items,orphan_foreign_key,OI000905805,item_id,ITEM0064,ITEM5308
Order_Items,orphan_foreign_key,OI000905877,item_id,ITEM0147,ITEM2396
Order_Items,orphan_foreign_key,OI000906064,item_id,ITEM0112,ITEM8243
Order_Items,orphan_foreign_key,OI000906215,item_id,ITEM0054,ITEM5774
Order_Items,orphan_foreign_key,OI000906760,item_id,ITEM0125,ITEM0398
Order_Items,orphan_foreign_key,OI000906805,item_id,ITEM0155,ITEM3867
Order_Items,orphan_foreign_key,OI000906884,item_id,ITEM0079,ITEM6803
Order_Items,orphan_foreign_key,OI000908120,item_id,ITEM0055,ITEM2274
Order_Items,orphan_foreign_key,OI000908412,item_id,ITEM0134,ITEM9910
Order_Items,orphan_foreign_key,OI000909313,item_id,ITEM0113,ITEM7302
Order_Items,orphan_foreign_key,OI000909620,item_id,ITEM0078,ITEM0602
Order_Items,orphan_foreign_key,OI000910231,item_id,ITEM0071,ITEM9106
Order_Items,orphan_foreign_key,OI000910431,item_id,ITEM0052,ITEM4145
Order_Items,orphan_foreign_key,OI000910482,item_id,ITEM0093,ITEM5684
Order_Items,orphan_foreign_key,OI000910765,item_id,ITEM0033,ITEM6041
Order_Items,orphan_foreign_key,OI000910920,item_id,ITEM0124,ITEM1750
Order_Items,orphan_foreign_key,OI000911252,item_id,ITEM0151,ITEM1720
Order_Items,orphan_foreign_key,OI000912126,item_id,ITEM0135,ITEM3554
Order_Items,orphan_foreign_key,OI000912335,item_id,ITEM0147,ITEM3976
Order_Items,orphan_foreign_key,OI000912455,item_id,ITEM0046,ITEM3091
Order_Items,orphan_foreign_key,OI000912463,item_id,ITEM0041,ITEM4307
Order_Items,orphan_foreign_key,OI000912927,item_id,ITEM0148,ITEM5296
Order_Items,orphan_foreign_key,OI000912988,item_id,ITEM0145,ITEM6160
Order_Items,orphan_foreign_key,OI000913301,item_id,ITEM0130,ITEM5469
Order_Items,orphan_foreign_key,OI000913473,item_id,ITEM0113,ITEM6403
Order_Items,orphan_foreign_key,OI000913813,item_id,ITEM0002,ITEM7817
Order_Items,orphan_foreign_key,OI000914060,item_id,ITEM0050,ITEM1901
Order_Items,orphan_foreign_key,OI000914124,item_id,ITEM0143,ITEM9265
Order_Items,orphan_foreign_key,OI000914678,item_id,ITEM0041,ITEM1820
Order_Items,orphan_foreign_key,OI000914801,item_id,ITEM0135,ITEM0961
Order_Items,orphan_foreign_key,OI000914898,item_id,ITEM0041,ITEM9214
Order_Items,orphan_foreign_key,OI000915783,item_id,ITEM0056,ITEM3779
Order_Items,orphan_foreign_key,OI000915893,item_id,ITEM0064,ITEM2009
Order_Items,orphan_foreign_key,OI000916063,item_id,ITEM0134,ITEM5601
Order_Items,orphan_foreign_key,OI000916422,item_id,ITEM0135,ITEM0187
Order_Items,orphan_foreign_key,OI000916529,item_id,ITEM0068,ITEM9258
Order_Items,orphan_foreign_key,OI000916761,item_id,ITEM0157,ITEM9292
Order_Items,orphan_foreign_key,OI000916766,item_id,ITEM0036,ITEM5896
Order_Items,orphan_foreign_key,OI000916932,item_id,ITEM0048,ITEM7578
Order_Items,orphan_foreign_key,OI000917573,item_id,ITEM0147,ITEM9672
Order_Items,orphan_foreign_key,OI000917722,item_id,ITEM0150,ITEM1046
Order_Items,orphan_foreign_key,OI000918172,item_id,ITEM0081,ITEM4087
Order_Items,orphan_foreign_key,OI000918932,item_id,ITEM0099,ITEM3816
Order_Items,orphan_foreign_key,OI000919041,item_id,ITEM0057,ITEM8602
Order_Items,orphan_foreign_key,OI000919408,item_id,ITEM0111,ITEM0555
Order_Items,orphan_foreign_key,OI000919755,item_id,ITEM0084,ITEM0346
Order_Items,orphan_foreign_key,OI000920229,item_id,ITEM0032,ITEM8398
Order_Items,orphan_foreign_key,OI000920462,item_id,ITEM0046,ITEM7808
Order_Items,orphan_foreign_key,OI000920670,item_id,ITEM0050,ITEM2958
Order_Items,orphan_foreign_key,OI000921112,item_id,ITEM0039,ITEM3547
Order_Items,orphan_foreign_key,OI000921386,item_id,ITEM0134,ITEM4721
Order_Items,orphan_foreign_key,OI000921443,item_id,ITEM0054,ITEM7230
Order_Items,orphan_foreign_key,OI000921666,item_id,ITEM0098,ITEM0807
Order_Items,orphan_foreign_key,OI000922546,item_id,ITEM0046,ITEM3304
Order_Items,orphan_foreign_key,OI000922729,item_id,ITEM0052,ITEM3915
Order_Items,orphan_foreign_key,OI000924020,item_id,ITEM0048,ITEM2138
Order_Items,orphan_foreign_key,OI000924188,item_id,ITEM0059,ITEM3503
Order_Items,orphan_foreign_key,OI000925017,item_id,ITEM0081,ITEM9717
Order_Items,orphan_foreign_key,OI000925511,item_id,ITEM0048,ITEM0570
Order_Items,orphan_foreign_key,OI000925677,item_id,ITEM0098,ITEM6701
Order_Items,orphan_foreign_key,OI000926656,item_id,ITEM0051,ITEM1089
Order_Items,orphan_foreign_key,OI000927296,item_id,ITEM0085,ITEM8387
Order_Items,orphan_foreign_key,OI000927619,item_id,ITEM0033,ITEM1559
Order_Items,orphan_foreign_key,OI000927768,item_id,ITEM0145,ITEM7035
Order_Items,orphan_foreign_key,OI000927809,item_id,ITEM0080,ITEM4071
Order_Items,orphan_foreign_key,OI000927837,item_id,ITEM0051,ITEM8097
Order_Items,orphan_foreign_key,OI000928252,item_id,ITEM0134,ITEM6207
Order_Items,orphan_foreign_key,OI000928354,item_id,ITEM0091,ITEM2955
Order_Items,orphan_foreign_key,OI000929252,item_id,ITEM0078,ITEM6744
Order_Items,orphan_foreign_key,OI000929392,item_id,ITEM0049,ITEM0517
Order_Items,orphan_foreign_key,OI000929588,item_id,ITEM0044,ITEM8282
Order_Items,orphan_foreign_key,OI000930012,item_id,ITEM0157,ITEM0722
Order_Items,orphan_foreign_key,OI000930086,item_id,ITEM0113,ITEM8252
Order_Items,orphan_foreign_key,OI000930098,item_id,ITEM0124,ITEM1622
Order_Items,orphan_foreign_key,OI000930500,item_id,ITEM0062,ITEM4630
Order_Items,orphan_foreign_key,OI000930746,item_id,ITEM0092,ITEM2319
Order_Items,orphan_foreign_key,OI000930830,item_id,ITEM0087,ITEM5339
Order_Items,orphan_foreign_key,OI000930996,item_id,ITEM0050,ITEM3517
Order_Items,orphan_foreign_key,OI000931280,item_id,ITEM0147,ITEM8917
Order_Items,orphan_foreign_key,OI000932097,item_id,ITEM0020,ITEM8196
Order_Items,orphan_foreign_key,OI000932236,item_id,ITEM0033,ITEM4003
Order_Items,orphan_foreign_key,OI000932450,item_id,ITEM0038,ITEM2427
Order_Items,orphan_foreign_key,OI000932546,item_id,ITEM0113,ITEM3431
Order_Items,orphan_foreign_key,OI000932894,item_id,ITEM0134,ITEM9198
Order_Items,orphan_foreign_key,OI000933172,item_id,ITEM0059,ITEM9762
Order_Items,orphan_foreign_key,OI000933591,item_id,ITEM0151,ITEM7103
Order_Items,orphan_foreign_key,OI000933739,item_id,ITEM0154,ITEM6771
Order_Items,orphan_foreign_key,OI000934083,item_id,ITEM0126,ITEM9432
Order_Items,orphan_foreign_key,OI000935094,item_id,ITEM0033,ITEM5695
Order_Items,orphan_foreign_key,OI000935705,item_id,ITEM0054,ITEM1854
Order_Items,orphan_foreign_key,OI000936209,item_id,ITEM0129,ITEM0293
Order_Items,orphan_foreign_key,OI000936953,item_id,ITEM0113,ITEM0413
Order_Items,orphan_foreign_key,OI000937409,item_id,ITEM0090,ITEM8299
Order_Items,orphan_foreign_key,OI000937458,item_id,ITEM0071,ITEM9058
Order_Items,orphan_foreign_key,OI000937808,item_id,ITEM0135,ITEM4226
Order_Items,orphan_foreign_key,OI000937927,item_id,ITEM0068,ITEM8102
Order_Items,orphan_foreign_key,OI000937992,item_id,ITEM0004,ITEM2143
Order_Items,orphan_foreign_key,OI000938609,item_id,ITEM0144,ITEM4962
Order_Items,orphan_foreign_key,OI000938738,item_id,ITEM0055,ITEM2520
Order_Items,orphan_foreign_key,OI000939393,item_id,ITEM0057,ITEM2723
Order_Items,orphan_foreign_key,OI000939672,item_id,ITEM0012,ITEM4147
Order_Items,orphan_foreign_key,OI000939814,item_id,ITEM0143,ITEM7752
Order_Items,orphan_foreign_key,OI000939952,item_id,ITEM0133,ITEM3721
Order_Items,orphan_foreign_key,OI000940050,item_id,ITEM0133,ITEM7973
Order_Items,orphan_foreign_key,OI000940167,item_id,ITEM0097,ITEM5706
Order_Items,orphan_foreign_key,OI000940471,item_id,ITEM0149,ITEM7451
Order_Items,orphan_foreign_key,OI000940564,item_id,ITEM0150,ITEM0877
Order_Items,orphan_foreign_key,OI000941622,item_id,ITEM0129,ITEM8526
Order_Items,orphan_foreign_key,OI000941767,item_id,ITEM0153,ITEM1411
Order_Items,orphan_foreign_key,OI000942849,item_id,ITEM0113,ITEM4573
Order_Items,orphan_foreign_key,OI000943480,item_id,ITEM0077,ITEM7904
Order_Items,orphan_foreign_key,OI000943534,item_id,ITEM0049,ITEM8035
Order_Items,orphan_foreign_key,OI000943717,item_id,ITEM0054,ITEM7378
Order_Items,orphan_foreign_key,OI000943839,item_id,ITEM0149,ITEM8419
Order_Items,orphan_foreign_key,OI000944241,item_id,ITEM0126,ITEM8102
Order_Items,orphan_foreign_key,OI000945280,item_id,ITEM0147,ITEM8348
Order_Items,orphan_foreign_key,OI000945446,item_id,ITEM0005,ITEM8346
Order_Items,orphan_foreign_key,OI000945491,item_id,ITEM0049,ITEM2025
Order_Items,orphan_foreign_key,OI000945933,item_id,ITEM0046,ITEM5378
Order_Items,orphan_foreign_key,OI000946056,item_id,ITEM0128,ITEM1554
Order_Items,orphan_foreign_key,OI000946090,item_id,ITEM0091,ITEM8720
Order_Items,orphan_foreign_key,OI000946305,item_id,ITEM0130,ITEM9763
Order_Items,orphan_foreign_key,OI000946497,item_id,ITEM0125,ITEM1113
Order_Items,orphan_foreign_key,OI000946741,item_id,ITEM0081,ITEM1697
Order_Items,orphan_foreign_key,OI000947134,item_id,ITEM0059,ITEM0517
Order_Items,orphan_foreign_key,OI000947428,item_id,ITEM0133,ITEM7662
Order_Items,orphan_foreign_key,OI000947468,item_id,ITEM0005,ITEM5179
Order_Items,orphan_foreign_key,OI000947558,item_id,ITEM0068,ITEM9894
Order_Items,orphan_foreign_key,OI000947776,item_id,ITEM0139,ITEM8119
Order_Items,orphan_foreign_key,OI000948099,item_id,ITEM0100,ITEM9523
Order_Items,orphan_foreign_key,OI000948202,item_id,ITEM0153,ITEM4518
Order_Items,orphan_foreign_key,OI000948266,item_id,ITEM0154,ITEM9469
Order_Items,orphan_foreign_key,OI000948589,item_id,ITEM0003,ITEM9563
Order_Items,orphan_foreign_key,OI000950082,item_id,ITEM0005,ITEM0501
Order_Items,orphan_foreign_key,OI000950480,item_id,ITEM0121,ITEM2697
Order_Items,orphan_foreign_key,OI000951147,item_id,ITEM0081,ITEM1694
Order_Items,orphan_foreign_key,OI000952812,item_id,ITEM0046,ITEM3000
Order_Items,orphan_foreign_key,OI000953272,item_id,ITEM0081,ITEM8055
Order_Items,orphan_foreign_key,OI000953556,item_id,ITEM0150,ITEM2154
Order_Items,orphan_foreign_key,OI000953785,item_id,ITEM0151,ITEM9201
Order_Items,orphan_foreign_key,OI000953888,item_id,ITEM0041,ITEM6514
Order_Items,orphan_foreign_key,OI000954006,item_id,ITEM0077,ITEM8230
Order_Items,orphan_foreign_key,OI000954049,item_id,ITEM0138,ITEM1071
Order_Items,orphan_foreign_key,OI000954050,item_id,ITEM0142,ITEM3400
Order_Items,orphan_foreign_key,OI000954155,item_id,ITEM0061,ITEM8676
Order_Items,orphan_foreign_key,OI000954904,item_id,ITEM0048,ITEM3037
Order_Items,orphan_foreign_key,OI000954924,item_id,ITEM0110,ITEM4121
Order_Items,orphan_foreign_key,OI000954982,item_id,ITEM0129,ITEM8718
Order_Items,orphan_foreign_key,OI000955848,item_id,ITEM0075,ITEM4390
Order_Items,orphan_foreign_key,OI000956084,item_id,ITEM0134,ITEM7395
Order_Items,orphan_foreign_key,OI000956138,item_id,ITEM0025,ITEM0894
Order_Items,orphan_foreign_key,OI000956207,item_id,ITEM0125,ITEM1168
Order_Items,orphan_foreign_key,OI000956220,item_id,ITEM0054,ITEM5774
Order_Items,orphan_foreign_key,OI000956357,item_id,ITEM0010,ITEM6379
Order_Items,orphan_foreign_key,OI000956378,item_id,ITEM0081,ITEM7279
Order_Items,orphan_foreign_key,OI000956566,item_id,ITEM0033,ITEM0174
Order_Items,orphan_foreign_key,OI000956595,item_id,ITEM0093,ITEM6142
Order_Items,orphan_foreign_key,OI000957152,item_id,ITEM0046,ITEM0974
Order_Items,orphan_foreign_key,OI000957169,item_id,ITEM0134,ITEM9303
Order_Items,orphan_foreign_key,OI000957181,item_id,ITEM0144,ITEM2753
Order_Items,orphan_foreign_key,OI000957583,item_id,ITEM0100,ITEM0767
Order_Items,orphan_foreign_key,OI000960546,item_id,ITEM0045,ITEM7387
Order_Items,orphan_foreign_key,OI000960613,item_id,ITEM0113,ITEM2497
Order_Items,orphan_foreign_key,OI000960637,item_id,ITEM0134,ITEM3896
Order_Items,orphan_foreign_key,OI000960732,item_id,ITEM0077,ITEM3573
