inventory_id,item_id,location_id,date,opening_stock,received_stock,prepared_quantity,consumed_stock,closing_stock,unit,quarantine_reason
INV00705624,ITEM1918,LOC0015,2025-07-26,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00706042,ITEM6779,LOC0018,2025-07-26,5.000,0.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV00706270,ITEM0416,LOC0020,2025-07-26,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00706345,ITEM8892,LOC0020,2025-07-26,3.000,0.000,2.000,2.000,1.000,pcs,orphan_foreign_key
INV00706436,ITEM6693,LOC0021,2025-07-26,1.460,0.000,1.000,1.000,0.460,kg,orphan_foreign_key
INV00707110,ITEM3104,LOC0001,2025-07-27,2.310,0.000,0.900,0.900,1.410,kg,orphan_foreign_key
INV00707796,ITEM7391,LOC0006,2025-07-27,1.070,0.000,0.300,0.300,0.770,kg,orphan_foreign_key
INV00708117,ITEM7234,LOC0008,2025-07-27,0.170,0.000,0.050,0.000,0.170,kg,orphan_foreign_key
INV00708242,ITEM0558,LOC0009,2025-07-27,1.000,5.000,2.000,1.000,5.000,pcs,orphan_foreign_key
INV00708338,ITEM4351,LOC0010,2025-07-27,0.400,1.240,0.600,0.600,1.040,kg,orphan_foreign_key
INV00709879,ITEM6104,LOC0021,2025-07-27,0.940,0.000,0.400,0.400,0.540,kg,orphan_foreign_key
INV00709887,ITEM3780,LOC0021,2025-07-27,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00710112,ITEM6475,LOC0023,2025-07-27,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV00710841,ITEM9218,LOC0003,2025-07-28,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00710871,ITEM9141,LOC0003,2025-07-28,0.780,0.000,0.080,0.000,0.780,kg,orphan_foreign_key
INV00710909,ITEM0271,LOC0003,2025-07-28,5.000,0.000,2.000,1.000,4.000,pcs,orphan_foreign_key
INV00711247,ITEM8518,LOC0006,2025-07-28,1.040,0.000,0.150,0.000,1.040,kg,orphan_foreign_key
INV00711428,ITEM4884,LOC0007,2025-07-28,6.000,0.000,2.000,1.000,5.000,pcs,orphan_foreign_key
INV00711908,ITEM4760,LOC0011,2025-07-28,0.660,0.000,0.120,0.000,0.660,kg,orphan_foreign_key
INV00712275,ITEM0759,LOC0013,2025-07-28,6.000,21.000,10.000,10.000,17.000,pcs,orphan_foreign_key
INV00712444,ITEM7788,LOC0015,2025-07-28,0.570,0.000,0.130,0.000,0.570,kg,orphan_foreign_key
INV00712809,ITEM4076,LOC0017,2025-07-28,0.180,0.000,0.150,0.000,0.180,liters,orphan_foreign_key
INV00713064,ITEM4191,LOC0019,2025-07-28,0.710,1.010,0.700,0.700,1.020,kg,orphan_foreign_key
INV00713347,ITEM7959,LOC0021,2025-07-28,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00714155,ITEM9305,LOC0002,2025-07-29,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00714228,ITEM8736,LOC0003,2025-07-29,0.290,0.000,0.080,0.000,0.290,liters,orphan_foreign_key
INV00714419,ITEM3452,LOC0004,2025-07-29,5.000,0.000,3.000,2.000,3.000,pcs,orphan_foreign_key
INV00714525,ITEM2639,LOC0005,2025-07-29,5.070,0.000,1.850,0.500,4.570,kg,orphan_foreign_key
INV00714604,ITEM3337,LOC0005,2025-07-29,0.330,0.000,0.090,0.000,0.330,liters,orphan_foreign_key
INV00715073,ITEM6358,LOC0009,2025-07-29,1.590,0.000,0.160,0.000,1.590,kg,orphan_foreign_key
INV00715561,ITEM2456,LOC0012,2025-07-29,5.730,0.000,1.060,1.050,4.680,liters,orphan_foreign_key
INV00716132,ITEM0864,LOC0017,2025-07-29,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00716368,ITEM9344,LOC0018,2025-07-29,3.740,0.000,0.360,0.000,3.740,liters,orphan_foreign_key
INV00716996,ITEM7519,LOC0023,2025-07-29,9.910,0.000,2.770,2.000,7.910,kg,orphan_foreign_key
INV00717094,ITEM7093,LOC0023,2025-07-29,8.000,0.000,2.000,0.000,8.000,pcs,orphan_foreign_key
INV00717217,ITEM1859,LOC0024,2025-07-29,0.490,0.000,0.080,0.000,0.490,liters,orphan_foreign_key
INV00717704,ITEM3695,LOC0003,2025-07-30,8.000,0.000,5.000,2.000,6.000,pcs,orphan_foreign_key
INV00717856,ITEM8264,LOC0004,2025-07-30,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00717994,ITEM5533,LOC0005,2025-07-30,7.000,17.000,8.000,6.000,18.000,pcs,orphan_foreign_key
INV00718303,ITEM1682,LOC0007,2025-07-30,0.140,0.000,0.070,0.000,0.140,liters,orphan_foreign_key
INV00718305,ITEM6758,LOC0007,2025-07-30,0.350,1.050,0.500,0.500,0.900,liters,orphan_foreign_key
INV00718779,ITEM1690,LOC0011,2025-07-30,1.170,0.000,0.410,0.000,1.170,kg,orphan_foreign_key
INV00719363,ITEM9521,LOC0015,2025-07-30,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00719438,ITEM0885,LOC0016,2025-07-30,0.790,0.000,0.160,0.000,0.790,liters,orphan_foreign_key
INV00719541,ITEM5594,LOC0016,2025-07-30,3.680,0.000,2.010,1.400,2.280,liters,orphan_foreign_key
INV00719643,ITEM8377,LOC0017,2025-07-30,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00720076,ITEM9184,LOC0020,2025-07-30,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00720704,ITEM6294,LOC0025,2025-07-30,1.500,0.000,0.130,0.000,1.500,kg,orphan_foreign_key
INV00720758,ITEM7350,LOC0025,2025-07-30,0.530,0.000,0.020,0.000,0.530,kg,orphan_foreign_key
INV00721739,ITEM1638,LOC0007,2025-07-31,0.430,0.000,0.290,0.250,0.180,liters,orphan_foreign_key
INV00722294,ITEM2176,LOC0011,2025-07-31,6.000,0.000,3.000,0.000,6.000,pcs,orphan_foreign_key
INV00722812,ITEM7333,LOC0015,2025-07-31,4.000,0.000,2.000,1.000,3.000,pcs,orphan_foreign_key
INV00722894,ITEM2233,LOC0016,2025-07-31,6.510,0.000,2.490,0.500,6.010,kg,orphan_foreign_key
INV00722946,ITEM9076,LOC0016,2025-07-31,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00723139,ITEM5068,LOC0018,2025-07-31,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00723152,ITEM1374,LOC0018,2025-07-31,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00723331,ITEM4722,LOC0019,2025-07-31,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00723363,ITEM1392,LOC0019,2025-07-31,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00723471,ITEM3645,LOC0020,2025-07-31,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00723529,ITEM4665,LOC0020,2025-07-31,3.020,0.000,1.830,1.750,1.270,liters,orphan_foreign_key
INV00723533,ITEM3157,LOC0020,2025-07-31,3.570,0.000,0.540,0.000,3.570,liters,orphan_foreign_key
INV00723963,ITEM2737,LOC0024,2025-07-31,3.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00724054,ITEM2126,LOC0024,2025-07-31,0.220,0.000,0.100,0.000,0.220,kg,orphan_foreign_key
INV00724397,ITEM1755,LOC0002,2025-08-01,2.930,2.690,2.660,1.500,4.120,kg,orphan_foreign_key
INV00724489,ITEM4098,LOC0002,2025-08-01,0.790,0.000,0.110,0.000,0.790,liters,orphan_foreign_key
INV00724956,ITEM8549,LOC0006,2025-08-01,0.470,0.000,0.100,0.000,0.470,kg,orphan_foreign_key
INV00725225,ITEM1765,LOC0008,2025-08-01,1.910,0.000,1.500,1.500,0.410,kg,orphan_foreign_key
INV00725602,ITEM8078,LOC0011,2025-08-01,7.000,0.000,1.000,0.000,7.000,pcs,orphan_foreign_key
INV00725872,ITEM7656,LOC0012,2025-08-01,8.000,0.000,4.000,3.000,5.000,pcs,orphan_foreign_key
INV00726013,ITEM1179,LOC0014,2025-08-01,12.000,20.000,12.000,12.000,20.000,pcs,orphan_foreign_key
INV00726113,ITEM2062,LOC0014,2025-08-01,0.490,0.000,0.290,0.250,0.240,liters,orphan_foreign_key
INV00726455,ITEM1130,LOC0017,2025-08-01,0.210,0.000,0.060,0.000,0.210,kg,orphan_foreign_key
INV00726768,ITEM6345,LOC0019,2025-08-01,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00727140,ITEM2233,LOC0022,2025-08-01,4.000,0.000,1.000,1.000,3.000,pcs,orphan_foreign_key
INV00727411,ITEM2417,LOC0024,2025-08-01,3.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00727456,ITEM6820,LOC0024,2025-08-01,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00727647,ITEM7006,LOC0025,2025-08-01,1.200,0.000,0.720,0.700,0.500,liters,orphan_foreign_key
INV00727876,ITEM7416,LOC0002,2025-08-02,6.000,11.000,8.000,8.000,9.000,pcs,orphan_foreign_key
INV00728258,ITEM3651,LOC0005,2025-08-02,3.380,0.000,2.110,1.500,1.880,kg,orphan_foreign_key
INV00728284,ITEM6406,LOC0005,2025-08-02,3.000,0.000,2.000,1.000,2.000,pcs,orphan_foreign_key
INV00728751,ITEM2637,LOC0008,2025-08-02,3.000,8.000,5.000,4.000,7.000,pcs,orphan_foreign_key
INV00730090,ITEM8075,LOC0018,2025-08-02,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00730783,ITEM9028,LOC0023,2025-08-02,4.000,0.000,2.000,2.000,2.000,pcs,orphan_foreign_key
INV00731073,ITEM9203,LOC0025,2025-08-02,0.100,0.000,0.070,0.000,0.100,liters,orphan_foreign_key
INV00732637,ITEM1890,LOC0012,2025-08-03,11.430,0.000,7.990,4.500,3.990,kg,orphan_foreign_key
INV00732772,ITEM3607,LOC0013,2025-08-03,1.440,3.310,1.800,1.800,2.950,kg,orphan_foreign_key
INV00733062,ITEM3112,LOC0015,2025-08-03,3.140,0.000,0.400,0.400,2.740,kg,orphan_foreign_key
INV00735343,ITEM0737,LOC0006,2025-08-04,16.000,0.000,11.000,7.000,9.000,pcs,orphan_foreign_key
INV00735687,ITEM6121,LOC0009,2025-08-04,5.000,0.000,2.000,0.000,5.000,pcs,orphan_foreign_key
INV00735736,ITEM9248,LOC0009,2025-08-04,2.690,0.000,0.370,0.000,2.690,liters,orphan_foreign_key
INV00736504,ITEM6291,LOC0015,2025-08-04,2.000,0.000,1.000,1.000,1.000,pcs,orphan_foreign_key
INV00737126,ITEM4568,LOC0019,2025-08-04,6.000,0.000,2.000,1.000,5.000,pcs,orphan_foreign_key
INV00737174,ITEM3620,LOC0020,2025-08-04,0.930,0.000,0.300,0.300,0.630,kg,orphan_foreign_key
INV00737221,ITEM1567,LOC0020,2025-08-04,5.000,0.000,2.000,2.000,3.000,pcs,orphan_foreign_key
INV00737588,ITEM5226,LOC0023,2025-08-04,14.390,0.000,6.320,3.000,8.480,kg,orphan_foreign_key
INV00737754,ITEM1477,LOC0024,2025-08-04,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00737877,ITEM2815,LOC0025,2025-08-04,7.310,0.000,1.440,1.000,6.310,kg,orphan_foreign_key
INV00738265,ITEM4660,LOC0003,2025-08-05,10.000,0.000,3.610,0.600,6.580,kg,orphan_foreign_key
INV00738536,ITEM6899,LOC0005,2025-08-05,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00738734,ITEM4801,LOC0006,2025-08-05,0.310,0.000,0.080,0.000,0.250,kg,orphan_foreign_key
INV00738804,ITEM2358,LOC0007,2025-08-05,0.270,0.000,0.100,0.000,0.270,liters,orphan_foreign_key
INV00739717,ITEM7477,LOC0013,2025-08-05,1.040,3.490,1.670,1.050,3.480,liters,orphan_foreign_key
INV00740029,ITEM5081,LOC0016,2025-08-05,0.930,0.000,0.130,0.000,0.930,liters,orphan_foreign_key
INV00741421,ITEM8956,LOC0001,2025-08-06,4.000,0.000,2.000,2.000,2.000,pcs,orphan_foreign_key
INV00741451,ITEM4946,LOC0001,2025-08-06,1.200,0.000,0.320,0.000,1.200,kg,orphan_foreign_key
INV00741638,ITEM7296,LOC0002,2025-08-06,0.860,0.000,0.140,0.000,0.860,liters,orphan_foreign_key
INV00743048,ITEM2631,LOC0013,2025-08-06,0.690,0.000,0.080,0.000,0.690,liters,orphan_foreign_key
INV00743312,ITEM6349,LOC0015,2025-08-06,2.000,5.000,3.000,3.000,4.000,pcs,orphan_foreign_key
INV00743320,ITEM3692,LOC0015,2025-08-06,0.550,0.000,0.060,0.000,0.550,liters,orphan_foreign_key
INV00743518,ITEM9853,LOC0016,2025-08-06,7.000,0.000,1.000,1.000,6.000,pcs,orphan_foreign_key
INV00743805,ITEM8584,LOC0018,2025-08-06,0.700,0.000,0.070,0.000,0.700,kg,orphan_foreign_key
INV00744051,ITEM6572,LOC0020,2025-08-06,2.420,0.000,1.960,1.000,1.420,kg,orphan_foreign_key
INV00744062,ITEM4479,LOC0020,2025-08-06,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00745232,ITEM8061,LOC0003,2025-08-07,9.000,0.000,3.000,2.000,6.000,pcs,orphan_foreign_key
INV00745409,ITEM4206,LOC0005,2025-08-07,1.480,1.720,1.280,0.900,2.300,kg,orphan_foreign_key
INV00745580,ITEM1188,LOC0006,2025-08-07,18.000,0.000,3.000,0.000,18.000,pcs,orphan_foreign_key
INV00746273,ITEM9399,LOC0011,2025-08-07,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00746290,ITEM8345,LOC0011,2025-08-07,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00746424,ITEM9131,LOC0012,2025-08-07,5.000,0.000,1.000,1.000,4.000,pcs,orphan_foreign_key
INV00747289,ITEM4061,LOC0019,2025-08-07,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00748088,ITEM2825,LOC0024,2025-08-07,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00748571,ITEM8276,LOC0003,2025-08-08,0.790,0.000,0.370,0.000,0.790,kg,orphan_foreign_key
INV00748803,ITEM1811,LOC0004,2025-08-08,9.000,0.000,7.000,5.000,4.000,pcs,orphan_foreign_key
INV00748836,ITEM6881,LOC0005,2025-08-08,0.600,1.380,0.660,0.600,1.380,kg,orphan_foreign_key
INV00748952,ITEM5324,LOC0006,2025-08-08,10.000,0.000,2.000,2.000,8.000,pcs,orphan_foreign_key
INV00749809,ITEM6072,LOC0012,2025-08-08,0.820,0.000,0.400,0.400,0.420,kg,orphan_foreign_key
INV00750286,ITEM7692,LOC0015,2025-08-08,3.040,13.400,5.710,5.250,11.190,liters,orphan_foreign_key
INV00750875,ITEM4594,LOC0020,2025-08-08,1.060,0.000,0.120,0.000,1.060,liters,orphan_foreign_key
INV00750950,ITEM5148,LOC0020,2025-08-08,4.000,0.000,3.000,3.000,1.000,pcs,orphan_foreign_key
INV00751099,ITEM5616,LOC0021,2025-08-08,6.000,0.000,1.000,0.000,6.000,pcs,orphan_foreign_key
INV00751172,ITEM8041,LOC0022,2025-08-08,0.250,2.020,0.900,0.900,1.370,kg,orphan_foreign_key
INV00751318,ITEM2446,LOC0023,2025-08-08,24.200,0.000,6.270,2.500,19.930,kg,orphan_foreign_key
INV00751502,ITEM4766,LOC0024,2025-08-08,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00751551,ITEM3949,LOC0024,2025-08-08,7.000,13.000,7.000,6.000,14.000,pcs,orphan_foreign_key
INV00752297,ITEM6856,LOC0005,2025-08-09,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00752760,ITEM2323,LOC0008,2025-08-09,0.710,0.000,0.450,0.350,0.360,liters,orphan_foreign_key
INV00752810,ITEM0771,LOC0009,2025-08-09,1.550,0.000,1.200,1.200,0.350,kg,orphan_foreign_key
INV00752978,ITEM8845,LOC0010,2025-08-09,1.000,2.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00753006,ITEM1464,LOC0010,2025-08-09,0.190,0.000,0.060,0.000,0.190,kg,orphan_foreign_key
INV00753240,ITEM7355,LOC0012,2025-08-09,0.960,0.000,0.140,0.000,0.920,kg,orphan_foreign_key
INV00753689,ITEM7944,LOC0015,2025-08-09,0.700,0.000,0.350,0.350,0.350,kg,orphan_foreign_key
INV00753714,ITEM1127,LOC0015,2025-08-09,0.570,0.730,0.500,0.500,0.800,liters,orphan_foreign_key
INV00753933,ITEM6147,LOC0017,2025-08-09,2.770,0.000,2.000,2.000,0.770,kg,orphan_foreign_key
INV00755518,ITEM4404,LOC0003,2025-08-10,0.690,1.360,0.820,0.700,1.350,liters,orphan_foreign_key
INV00755597,ITEM0520,LOC0004,2025-08-10,2.000,6.000,3.000,2.000,6.000,pcs,orphan_foreign_key
INV00755934,ITEM9180,LOC0006,2025-08-10,2.310,0.000,0.530,0.350,1.960,liters,orphan_foreign_key
INV00756397,ITEM2397,LOC0010,2025-08-10,1.360,0.000,1.000,1.000,0.360,kg,orphan_foreign_key
INV00756437,ITEM9005,LOC0010,2025-08-10,0.710,0.000,0.030,0.000,0.710,kg,orphan_foreign_key
INV00756656,ITEM9508,LOC0012,2025-08-10,1.460,0.000,0.350,0.300,1.160,kg,orphan_foreign_key
INV00756723,ITEM2994,LOC0012,2025-08-10,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00756724,ITEM5377,LOC0012,2025-08-10,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00757599,ITEM9639,LOC0019,2025-08-10,0.180,0.000,0.040,0.000,0.180,liters,orphan_foreign_key
INV00758120,ITEM1846,LOC0022,2025-08-10,1.090,0.000,0.260,0.250,0.840,liters,orphan_foreign_key
INV00758353,ITEM5033,LOC0024,2025-08-10,5.000,0.000,3.000,2.000,3.000,pcs,orphan_foreign_key
INV00758628,ITEM8642,LOC0001,2025-08-11,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00758698,ITEM5382,LOC0002,2025-08-11,7.000,0.000,1.000,0.000,7.000,pcs,orphan_foreign_key
INV00759735,ITEM8476,LOC0009,2025-08-11,0.430,0.000,0.040,0.000,0.430,kg,orphan_foreign_key
INV00760203,ITEM3786,LOC0013,2025-08-11,6.000,0.000,3.000,2.000,4.000,pcs,orphan_foreign_key
INV00760562,ITEM5275,LOC0015,2025-08-11,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00760772,ITEM9187,LOC0017,2025-08-11,0.390,0.000,0.150,0.000,0.390,kg,orphan_foreign_key
INV00761100,ITEM0696,LOC0019,2025-08-11,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00761346,ITEM7572,LOC0021,2025-08-11,0.580,0.000,0.090,0.000,0.580,kg,orphan_foreign_key
INV00761611,ITEM2501,LOC0023,2025-08-11,1.720,0.000,1.020,0.900,0.800,kg,orphan_foreign_key
INV00762492,ITEM9502,LOC0004,2025-08-12,0.510,0.000,0.160,0.000,0.510,kg,orphan_foreign_key
INV00762531,ITEM2335,LOC0004,2025-08-12,10.000,0.000,4.000,1.000,9.000,pcs,orphan_foreign_key
INV00762985,ITEM3557,LOC0008,2025-08-12,5.550,0.000,0.950,0.000,5.550,kg,orphan_foreign_key
INV00763430,ITEM8035,LOC0011,2025-08-12,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00763476,ITEM8682,LOC0011,2025-08-12,4.000,0.000,2.000,0.000,4.000,pcs,orphan_foreign_key
INV00764088,ITEM3442,LOC0016,2025-08-12,1.760,0.000,1.200,1.200,0.560,kg,orphan_foreign_key
INV00764724,ITEM1753,LOC0020,2025-08-12,3.000,8.000,4.000,3.000,7.000,pcs,orphan_foreign_key
INV00764768,ITEM6404,LOC0021,2025-08-12,0.440,0.000,0.030,0.000,0.440,kg,orphan_foreign_key
INV00765405,ITEM6603,LOC0025,2025-08-12,1.750,0.000,1.050,1.050,0.700,liters,orphan_foreign_key
INV00765451,ITEM2783,LOC0001,2025-08-13,2.740,0.000,0.900,0.900,1.840,kg,orphan_foreign_key
INV00766263,ITEM8478,LOC0007,2025-08-13,7.000,0.000,3.000,0.000,7.000,pcs,orphan_foreign_key
INV00766491,ITEM2934,LOC0008,2025-08-13,2.990,0.000,2.450,2.450,0.540,liters,orphan_foreign_key
INV00766933,ITEM9061,LOC0012,2025-08-13,1.030,0.000,0.070,0.000,1.030,liters,orphan_foreign_key
INV00767099,ITEM3567,LOC0013,2025-08-13,2.540,0.000,0.940,0.500,2.040,kg,orphan_foreign_key
INV00767128,ITEM1973,LOC0013,2025-08-13,8.000,0.000,1.000,0.000,8.000,pcs,orphan_foreign_key
INV00767141,ITEM2657,LOC0013,2025-08-13,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00767251,ITEM5352,LOC0014,2025-08-13,2.130,0.000,0.280,0.000,2.130,kg,orphan_foreign_key
INV00769563,ITEM7424,LOC0006,2025-08-14,0.560,0.000,0.070,0.000,0.560,kg,orphan_foreign_key
INV00770916,ITEM1539,LOC0016,2025-08-14,0.650,0.000,0.030,0.000,0.650,liters,orphan_foreign_key
INV00770980,ITEM8181,LOC0016,2025-08-14,3.000,0.000,2.000,1.000,2.000,pcs,orphan_foreign_key
INV00771318,ITEM2806,LOC0019,2025-08-14,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00771536,ITEM0332,LOC0020,2025-08-14,8.000,0.000,1.000,0.000,8.000,pcs,orphan_foreign_key
INV00772283,ITEM0823,LOC0001,2025-08-15,2.000,8.000,4.000,3.000,7.000,pcs,orphan_foreign_key
INV00772473,ITEM3354,LOC0002,2025-08-15,2.880,0.000,2.260,2.000,0.880,kg,orphan_foreign_key
INV00772585,ITEM6414,LOC0003,2025-08-15,16.970,0.000,5.930,2.400,12.350,kg,orphan_foreign_key
INV00773436,ITEM9053,LOC0009,2025-08-15,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00773560,ITEM4214,LOC0010,2025-08-15,1.430,0.000,0.190,0.000,1.430,kg,orphan_foreign_key
INV00774302,ITEM2625,LOC0015,2025-08-15,1.710,0.000,0.130,0.000,1.710,liters,orphan_foreign_key
INV00774552,ITEM2517,LOC0017,2025-08-15,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00775029,ITEM1051,LOC0021,2025-08-15,5.000,6.000,5.000,4.000,7.000,pcs,orphan_foreign_key
INV00775309,ITEM3759,LOC0023,2025-08-15,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00775643,ITEM9679,LOC0025,2025-08-15,7.000,0.000,2.000,1.000,6.000,pcs,orphan_foreign_key
INV00775992,ITEM4878,LOC0003,2025-08-16,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00776172,ITEM6283,LOC0004,2025-08-16,3.320,0.000,0.580,0.000,3.320,kg,orphan_foreign_key
INV00776914,ITEM8662,LOC0009,2025-08-16,1.800,7.080,3.090,2.800,6.080,liters,orphan_foreign_key
INV00777020,ITEM2263,LOC0010,2025-08-16,0.470,0.000,0.210,0.000,0.470,kg,orphan_foreign_key
INV00777569,ITEM5263,LOC0014,2025-08-16,1.030,0.000,0.410,0.350,0.680,kg,orphan_foreign_key
INV00778506,ITEM6272,LOC0021,2025-08-16,3.000,0.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00778570,ITEM3168,LOC0021,2025-08-16,5.000,0.000,3.000,3.000,2.000,pcs,orphan_foreign_key
INV00778723,ITEM1122,LOC0023,2025-08-16,6.000,0.000,3.000,2.000,4.000,pcs,orphan_foreign_key
INV00779456,ITEM0760,LOC0003,2025-08-17,6.000,9.000,7.000,4.000,11.000,pcs,orphan_foreign_key
INV00779806,ITEM8772,LOC0006,2025-08-17,7.000,0.000,1.000,0.000,7.000,pcs,orphan_foreign_key
INV00780292,ITEM1514,LOC0009,2025-08-17,4.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00780945,ITEM9738,LOC0014,2025-08-17,1.670,0.000,0.240,0.000,1.670,kg,orphan_foreign_key
INV00782028,ITEM1512,LOC0022,2025-08-17,2.030,0.000,0.360,0.000,2.030,kg,orphan_foreign_key
INV00782083,ITEM1625,LOC0022,2025-08-17,9.000,0.000,3.000,2.000,7.000,pcs,orphan_foreign_key
INV00782472,ITEM8444,LOC0025,2025-08-17,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV00782527,ITEM9579,LOC0025,2025-08-17,1.000,6.000,3.000,3.000,4.000,pcs,orphan_foreign_key
INV00783658,ITEM9544,LOC0009,2025-08-18,10.440,0.000,4.490,2.500,7.940,kg,orphan_foreign_key
INV00784337,ITEM3459,LOC0014,2025-08-18,17.950,0.000,3.610,2.000,15.000,kg,orphan_foreign_key
INV00785006,ITEM4253,LOC0019,2025-08-18,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV00785447,ITEM7851,LOC0022,2025-08-18,3.320,0.000,1.860,1.500,1.820,kg,orphan_foreign_key
INV00785522,ITEM3287,LOC0022,2025-08-18,2.710,0.000,1.750,1.750,0.960,liters,orphan_foreign_key
INV00786003,ITEM4823,LOC0001,2025-08-19,18.000,41.000,20.000,14.000,45.000,pcs,orphan_foreign_key
INV00786236,ITEM8638,LOC0003,2025-08-19,1.000,2.000,1.000,0.000,3.000,pcs,orphan_foreign_key
INV00786502,ITEM4320,LOC0005,2025-08-19,1.930,0.000,0.070,0.000,1.930,liters,orphan_foreign_key
INV00787380,ITEM9137,LOC0011,2025-08-19,3.000,0.000,2.000,2.000,1.000,pcs,orphan_foreign_key
INV00787455,ITEM2529,LOC0012,2025-08-19,10.000,0.000,2.000,0.000,8.000,pcs,orphan_foreign_key
INV00787538,ITEM4825,LOC0012,2025-08-19,5.000,0.000,1.000,0.000,4.000,pcs,orphan_foreign_key
INV00788347,ITEM3675,LOC0018,2025-08-19,2.000,0.000,1.000,0.000,2.000,pcs,orphan_foreign_key
INV00788548,ITEM4120,LOC0020,2025-08-19,2.040,0.000,0.070,0.000,2.020,liters,orphan_foreign_key
INV00788646,ITEM2221,LOC0020,2025-08-19,0.990,0.000,0.140,0.000,0.920,liters,orphan_foreign_key
INV00788719,ITEM9649,LOC0021,2025-08-19,3.880,0.000,2.220,2.000,1.880,kg,orphan_foreign_key
INV00788996,ITEM1325,LOC0023,2025-08-19,2.730,0.000,0.530,0.400,2.330,kg,orphan_foreign_key
INV00790064,ITEM3404,LOC0006,2025-08-20,2.000,0.000,0.100,0.000,2.000,kg,orphan_foreign_key
INV00790408,ITEM6878,LOC0008,2025-08-20,0.990,0.000,0.140,0.000,0.990,liters,orphan_foreign_key
INV00790439,ITEM4835,LOC0009,2025-08-20,5.000,0.000,1.000,0.000,5.000,pcs,orphan_foreign_key
INV00791230,ITEM9706,LOC0014,2025-08-20,3.580,0.000,1.230,0.350,3.230,liters,orphan_foreign_key
INV00791391,ITEM9217,LOC0015,2025-08-20,11.000,0.000,4.000,3.000,7.000,pcs,orphan_foreign_key
INV00791437,ITEM8297,LOC0016,2025-08-20,1.960,0.000,0.550,0.000,1.960,kg,orphan_foreign_key
INV00791693,ITEM9883,LOC0018,2025-08-20,0.690,0.000,0.440,0.300,0.390,kg,orphan_foreign_key
