order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method,quarantine_reason
ORD00163122,,LOC0013,2025-11-15 21:19:54,App,Completed,,965.00,0.00,144.75,1109.75,Online,missing_value
ORD00163166,CUST0028272,LOC0017,2025-11-15 21:48:31,App,Completed,PROMO017,7170.00,513.00,1065.12,7722.12,Online,orphan_foreign_key
ORD00163168,CUST0005126,LOC0001,2025-11-15 21:50:18,ThirdPartyDelivery,Completed,PROMO017,6375.00,1060.50,797.18,6111.68,Online,orphan_foreign_key
ORD00163274,,LOC0015,2025-11-16 00:22:26,Dine-in,Completed,,4990.00,0.00,798.40,5788.40,Cash,missing_value
ORD00163354,CUST0024268,LOC0021,2099-12-31 22:59:00,ThirdPartyDelivery,Completed,PROMO017,7000.00,552.00,967.20,7415.20,Online,invalid_date
ORD00163416,CUST9410101,LOC0016,2025-11-16 13:31:27,App,Completed,,7525.00,0.00,1204.00,8729.00,Cash,orphan_foreign_key
ORD00163475,CUST0017245,LOC0004,2025-11-16 14:24:38,App,Completed,,3910.00,8784.36,586.50,4496.50,Online,discount_exceeds_subtotal
ORD00163694,,LOC0004,2025-11-16 19:57:36,App,Completed,,1850.00,0.00,277.50,2127.50,Online,missing_value
ORD00163719,CUST0034281,LOC0005,,App,Completed,,3290.00,0.00,493.50,3783.50,Online,invalid_date
ORD00163778,CUST0028456,LOC0018,1970-01-01 14:19:00,ThirdPartyDelivery,Completed,,7580.00,0.00,1212.80,8792.80,Cash,invalid_date
ORD00163919,,LOC0020,2025-11-16 22:49:56,Dine-in,Completed,,13390.00,0.00,2008.50,15398.50,Cash,missing_value
ORD00163954,,LOC0005,2025-11-16 23:50:26,Takeaway,Completed,,4230.00,0.00,634.50,4864.50,Card,missing_value
ORD00163985,CUST0015496,LOC0001,2025-11-17 11:44:15,Takeaway,Completed,,8830.00,0.00,1324.50,10154.50,Card,orphan_foreign_key
ORD00164004,,LOC0020,2025-11-17 12:24:12,Dine-in,Completed,,9970.00,0.00,1495.50,11465.50,Cash,missing_value
ORD00164388,CUST0008613,LOC0004,2025-11-17 22:27:05,Takeaway,Completed,,3740.00,9312.44,561.00,4301.00,Cash,discount_exceeds_subtotal
ORD00164433,CUST0050711,LOC0015,2025-11-17 23:26:08,Takeaway,Completed,PROMO017,7320.00,1185.00,981.60,7116.60,Card,orphan_foreign_key
ORD00164655,CUST0028901,LOC0019,2025-11-18 16:06:34,Takeaway,Completed,,3855.00,5025.91,616.80,4471.80,Card,discount_exceeds_subtotal
ORD00164900,CUST8700308,LOC0004,2025-11-18 22:56:02,App,Completed,,4795.00,0.00,719.25,5514.25,Online,orphan_foreign_key
ORD00164968,CUST0022419,LOC0007,2025-11-19 12:14:58,Takeaway,Completed,,4960.00,0.00,793.60,5753.60,Cash,orphan_foreign_key
ORD00165074,CUST0045758,LOC0003,2025-11-19 13:52:21,Takeaway,Completed,,2240.00,0.00,336.00,2576.00,Cash,orphan_foreign_key
ORD00165079,CUST0033324,LOC0025,2025-11-19 13:56:38,Dine-in,Completed,,12100.00,0.00,1815.00,13915.00,Cash,orphan_foreign_key
ORD00165192,CUST0041396,LOC0014,2025-11-19 19:20:21,Dine-in,Completed,,6275.00,0.00,941.25,7216.25,Cash,orphan_foreign_key
ORD00165254,CUST6197777,LOC0015,2025-11-19 20:29:54,ThirdPartyDelivery,Completed,,6640.00,0.00,1062.40,7702.40,Online,orphan_foreign_key
ORD00165383,,LOC0020,2025-11-19 23:03:53,Dine-in,Completed,,6930.00,0.00,1039.50,7969.50,Wallet,missing_value
ORD00165497,CUST3384849,LOC0006,2025-11-20 13:01:14,Takeaway,Completed,,8100.00,0.00,1215.00,9315.00,Wallet,orphan_foreign_key
ORD00165563,,LOC0016,2025-11-20 14:38:15,Dine-in,Completed,PROMO017,6440.00,759.00,908.96,6589.96,Wallet,missing_value
ORD00165573,,LOC0023,2025-11-20 14:54:34,App,Completed,,4890.00,0.00,733.50,5623.50,Card,missing_value
ORD00165617,CUST0029848,LOC3461,2025-11-20 17:09:47,Dine-in,Completed,PROMO017,14070.00,3618.00,1672.32,12124.32,Card,invalid_restaurant_id
ORD00165834,CUST0041583,LOC5625,2025-11-20 21:37:25,Dine-in,Completed,,11760.00,0.00,1764.00,13524.00,Cash,invalid_restaurant_id
ORD00165864,CUST0031486,LOC0019,2025-11-20 22:09:08,ThirdPartyDelivery,Completed,,7525.00,0.00,1204.00,8729.00,Online,orphan_foreign_key
ORD00166267,CUST0006678,LOC0012,2025-11-21 19:15:20,ThirdPartyDelivery,Completed,,5955.00,0.00,893.25,6848.25,Cash,orphan_foreign_key
ORD00166459,,LOC0005,2025-11-21 22:25:09,Website,Completed,,3030.00,0.00,454.50,3484.50,Wallet,missing_value
ORD00166495,CUST6219435,LOC0001,2025-11-21 23:25:06,Dine-in,Completed,,7420.00,0.00,1113.00,8533.00,Card,orphan_foreign_key
ORD00166501,CUST0010469,LOC0014,2025-11-21 23:51:14,Dine-in,Completed,,14840.00,25285.07,2226.00,17066.00,Card,discount_exceeds_subtotal
ORD00166570,CUST0040233,LOC0015,2025-11-22 12:13:44,ThirdPartyDelivery,Completed,,13715.00,0.00,2194.40,15909.40,Online,orphan_foreign_key
ORD00166612,,LOC0013,2025-11-22 12:48:30,Dine-in,Completed,,10230.00,0.00,1534.50,11764.50,Wallet,missing_value
ORD00166709,,LOC0017,2025-11-22 14:13:58,Dine-in,Completed,,2045.00,0.00,327.20,2372.20,Cash,missing_value
ORD00166920,CUST0040233,LOC0015,2025-11-22 20:26:20,ThirdPartyDelivery,Completed,,3220.00,0.00,515.20,3735.20,Cash,orphan_foreign_key
ORD00167041,,LOC0008,2025-11-22 22:14:39,App,Completed,,10535.00,0.00,1685.60,12220.60,Cash,missing_value
ORD00167134,CUST0027760,LOC0014,2025-11-23 10:15:29,Dine-in,Completed,,13190.00,32109.41,1978.50,15168.50,Wallet,discount_exceeds_subtotal
ORD00167260,,LOC0004,2025-11-23 13:18:46,Dine-in,Completed,,9360.00,0.00,1404.00,10764.00,Wallet,missing_value
ORD00167440,,LOC0002,2025-11-23 19:08:37,ThirdPartyDelivery,Completed,,8830.00,0.00,1324.50,10154.50,Cash,missing_value
ORD00167738,CUST7317000,LOC0004,2025-11-24 12:28:05,Dine-in,Completed,,4525.00,0.00,678.75,5203.75,Card,orphan_foreign_key
ORD00167825,CUST0011086,LOC7053,2025-11-24 14:40:11,Dine-in,Completed,,3875.00,0.00,581.25,4456.25,Card,invalid_restaurant_id
ORD00167855,,LOC0013,2025-11-24 16:33:32,ThirdPartyDelivery,Completed,,3590.00,0.00,538.50,4128.50,Online,missing_value
ORD00167902,CUST6448670,LOC0007,2025-11-24 18:32:03,App,Completed,,4130.00,0.00,660.80,4790.80,Card,orphan_foreign_key
ORD00167919,CUST0671311,LOC0015,2025-11-24 19:01:27,App,Completed,,9630.00,0.00,1540.80,11170.80,Card,orphan_foreign_key
ORD00168524,CUST0041597,LOC0003,2025-11-26 12:53:42,Dine-in,Completed,,4640.00,0.00,696.00,5336.00,Cash,orphan_foreign_key
ORD00168526,,LOC0001,2025-11-26 12:55:18,ThirdPartyDelivery,Completed,,6680.00,0.00,1002.00,7682.00,Cash,missing_value
ORD00168550,CUST0029591,LOC0020,2025-11-26 13:27:59,Website,Completed,,10350.00,0.00,1552.50,11902.50,Online,orphan_foreign_key
ORD00168795,CUST0045039,LOC0015,2025-11-26 21:39:00,App,Completed,,6860.00,0.00,1097.60,7957.60,Online,orphan_foreign_key
ORD00168900,CUST0051410,LOC0015,1970-01-01 21:50:00,Dine-in,Completed,,13890.00,0.00,2222.40,16112.40,Card,invalid_date
ORD00169041,CUST4124005,LOC0009,2025-11-27 13:49:05,Dine-in,Completed,PROMO018,5770.00,1731.00,646.24,4685.24,Card,orphan_foreign_key
ORD00169067,CUST0018838,LOC0025,2025-11-27 14:08:09,Takeaway,Completed,,5680.00,8747.08,852.00,6532.00,Wallet,discount_exceeds_subtotal
ORD00169313,CUST0000079,LOC0007,,Dine-in,Completed,PROMO018,7470.00,2241.00,836.64,6065.64,Cash,invalid_date
ORD00169370,CUST0017763,LOC0009,2025-11-27 21:04:09,Takeaway,Cancelled,PROMO018,9190.00,2757.00,1029.28,7462.28,Card,orphan_foreign_key
ORD00169390,CUST0029134,LOC0020,2025-11-27 21:17:19,Takeaway,Completed,,6240.00,7047.98,936.00,7176.00,Wallet,discount_exceeds_subtotal
ORD00169457,CUST9438071,LOC0008,2025-11-27 21:56:59,ThirdPartyDelivery,Completed,,5505.00,0.00,880.80,6385.80,Cash,orphan_foreign_key
ORD00169463,CUST3448366,LOC0016,2025-11-27 22:02:02,Website,Completed,,6150.00,0.00,984.00,7134.00,Card,orphan_foreign_key
ORD00169506,,LOC0013,2025-11-27 22:57:47,Takeaway,Completed,PROMO018,6930.00,2079.00,727.65,5578.65,Card,missing_value
ORD00169618,CUST0047473,LOC0023,,Dine-in,Completed,,14740.00,0.00,2211.00,16951.00,Cash,invalid_date
ORD00169630,CUST0018409,LOC0004,2025-11-28 12:19:42,Website,Completed,PROMO018,6085.00,1825.50,638.92,4898.42,Card,orphan_foreign_key
ORD00169640,CUST0017683,LOC0012,2025-11-28 12:24:17,App,Completed,,7950.00,0.00,1192.50,9142.50,Online,orphan_foreign_key
ORD00169773,,LOC0023,2025-11-28 13:33:14,Takeaway,Completed,,3190.00,0.00,478.50,3668.50,Cash,missing_value
ORD00169839,CUST0026451,LOC0008,2099-12-31 10:47:00,Dine-in,Completed,PROMO018,7645.00,2293.50,856.24,6207.74,Card,invalid_date
ORD00169863,CUST0004617,LOC0013,2025-11-28 14:32:53,App,Completed,,4620.00,6510.37,693.00,5313.00,Cash,discount_exceeds_subtotal
ORD00169936,,LOC0001,2025-11-28 16:39:22,ThirdPartyDelivery,Completed,PROMO018,5640.00,1692.00,592.20,4540.20,Online,missing_value
ORD00169955,CUST0014849,LOC5406,2025-11-28 17:24:09,App,Completed,,3320.00,0.00,498.00,3818.00,Online,invalid_restaurant_id
ORD00170243,CUST0003293,LOC0013,2025-11-28 20:57:16,Dine-in,Completed,,10000.00,0.00,1500.00,11500.00,Card,orphan_foreign_key
ORD00170422,CUST6873079,LOC0008,2025-11-28 22:34:04,Takeaway,Completed,,3280.00,0.00,524.80,3804.80,Wallet,orphan_foreign_key
ORD00170430,CUST0046454,LOC0012,2025-11-28 22:41:34,Website,Completed,,12860.00,0.00,1929.00,14789.00,Online,orphan_foreign_key
ORD00170437,CUST0023787,LOC0010,2025-11-28 22:53:27,App,Completed,,6870.00,11457.10,1099.20,7969.20,Card,discount_exceeds_subtotal
ORD00170456,CUST0006571,LOC0025,2025-11-28 23:12:40,Takeaway,Completed,PROMO018,9735.00,2920.50,1022.18,7836.68,Wallet,orphan_foreign_key
ORD00170552,CUST0016579,LOC0021,2025-11-29 11:53:12,App,Completed,PROMO018,7310.00,2193.00,767.55,5884.55,Online,orphan_foreign_key
ORD00170553,,LOC0010,2025-11-29 11:55:34,Dine-in,Completed,PROMO018,5950.00,1785.00,666.40,4831.40,Cash,missing_value
ORD00170569,CUST0011126,LOC3499,2025-11-29 12:14:36,App,Completed,,5000.00,0.00,800.00,5800.00,Wallet,invalid_restaurant_id
ORD00170710,CUST0018979,LOC6976,2025-11-29 13:39:55,Website,Completed,,3790.00,0.00,606.40,4396.40,Wallet,invalid_restaurant_id
ORD00170715,,LOC0012,2025-11-29 13:46:00,Dine-in,Completed,,3890.00,0.00,583.50,4473.50,Card,missing_value
ORD00170738,CUST0044642,LOC0013,,App,Completed,,3300.00,0.00,495.00,3795.00,Wallet,invalid_date
ORD00170847,CUST0010380,LOC0003,2025-11-29 15:42:53,ThirdPartyDelivery,Completed,,9280.00,22350.33,1392.00,10672.00,Cash,discount_exceeds_subtotal
ORD00170917,CUST0036039,LOC0004,,Takeaway,Completed,PROMO018,12730.00,3819.00,1336.65,10247.65,Cash,invalid_date
ORD00170995,,LOC0013,2025-11-29 19:02:28,App,Completed,,6600.00,0.00,990.00,7590.00,Online,missing_value
ORD00171688,CUST0010766,LOC0002,2025-11-30 13:18:51,App,Completed,PROMO018,2755.00,826.50,289.27,2217.77,Online,orphan_foreign_key
ORD00171732,CUST8277799,LOC0005,2025-11-30 13:50:01,Takeaway,Completed,,4770.00,0.00,715.50,5485.50,Card,orphan_foreign_key
ORD00171747,CUST0032027,LOC0005,2025-11-30 13:59:25,Dine-in,Completed,PROMO018,7100.00,12251.20,745.50,5715.50,Cash,discount_exceeds_subtotal
ORD00171777,CUST0008412,LOC0018,2025-11-30 14:30:29,Dine-in,Completed,,4610.00,0.00,737.60,5347.60,Wallet,orphan_foreign_key
ORD00172217,CUST0008865,LOC0021,2025-11-30 21:36:10,Dine-in,Completed,PROMO018,10910.00,3273.00,1145.55,8782.55,Card,orphan_foreign_key
ORD00172224,,LOC0002,2025-11-30 21:38:00,Dine-in,Completed,PROMO018,28530.00,8559.00,2995.65,22966.65,Cash,missing_value
ORD00172486,CUST0012690,LOC0004,,Dine-in,Completed,,7685.00,0.00,1152.75,8837.75,Cash,invalid_date
ORD00172615,CUST8172127,LOC0017,2025-12-01 18:07:03,Dine-in,Completed,PROMO019,4090.00,129.00,633.76,4594.76,Wallet,orphan_foreign_key
ORD00172815,CUST0041702,LOC0008,2025-12-01 21:50:56,Takeaway,Completed,PROMO019,1260.00,1772.04,197.28,1430.28,Wallet,discount_exceeds_subtotal
ORD00172821,CUST8556482,LOC0008,2025-12-01 21:58:08,Dine-in,Completed,,23910.00,0.00,3825.60,27735.60,Cash,orphan_foreign_key
ORD00172855,CUST0009014,LOC0017,,ThirdPartyDelivery,Completed,,10090.00,0.00,1614.40,11704.40,Cash,invalid_date
ORD00172860,CUST3334758,LOC0011,2025-12-01 22:55:47,ThirdPartyDelivery,Completed,,8285.00,0.00,1325.60,9610.60,Online,orphan_foreign_key
ORD00173004,CUST0002407,LOC0010,2025-12-02 13:24:37,ThirdPartyDelivery,Completed,,2095.00,0.00,335.20,2430.20,Online,orphan_foreign_key
ORD00173107,,LOC0004,2025-12-02 16:10:16,App,Completed,PROMO019,7400.00,237.00,1074.45,8237.45,Online,missing_value
ORD00173110,CUST0053377,LOC0020,2025-12-02 16:15:18,Dine-in,Completed,,8120.00,0.00,1218.00,9338.00,Card,orphan_foreign_key
ORD00173138,CUST0022452,LOC0016,,Dine-in,Completed,PROMO019,13305.00,28.50,2124.24,15400.74,Cash,invalid_date
ORD00173160,,LOC0005,2025-12-02 18:27:30,ThirdPartyDelivery,Completed,,13665.00,0.00,2049.75,15714.75,Online,missing_value
ORD00173165,CUST0015458,LOC0007,2025-12-02 18:43:45,ThirdPartyDelivery,Completed,,4070.00,5603.16,651.20,4721.20,Online,discount_exceeds_subtotal
ORD00173296,CUST0000965,LOC0018,2025-12-02 21:01:52,App,Completed,,3010.00,7467.60,481.60,3491.60,Online,discount_exceeds_subtotal
ORD00173424,,LOC0016,2025-12-02 23:57:44,ThirdPartyDelivery,Completed,,6320.00,0.00,1011.20,7331.20,Online,missing_value
ORD00173522,CUST0036964,LOC0005,2025-12-03 13:06:54,App,Completed,PROMO019,8055.00,123.00,1189.80,9121.80,Card,orphan_foreign_key
ORD00173655,CUST0019895,LOC0020,2025-12-03 15:36:31,App,Completed,PROMO019,5595.00,330.00,789.75,6054.75,Online,orphan_foreign_key
ORD00173739,CUST4783959,LOC0014,2025-12-03 19:31:06,Dine-in,Completed,,6510.00,0.00,976.50,7486.50,Cash,orphan_foreign_key
ORD00173929,,LOC0014,2025-12-03 22:37:53,Dine-in,Completed,,4170.00,0.00,625.50,4795.50,Card,missing_value
ORD00173944,CUST0006083,LOC0015,2025-12-03 23:06:40,App,Completed,,11250.00,27181.33,1800.00,13050.00,Online,discount_exceeds_subtotal
ORD00173983,,LOC0007,2025-12-04 01:43:51,App,Completed,PROMO019,7520.00,121.50,1183.76,8582.26,Wallet,missing_value
ORD00174174,CUST0029350,LOC0023,,Takeaway,Completed,,8580.00,0.00,1287.00,9867.00,Card,invalid_date
ORD00174473,CUST0029008,LOC0025,1900-01-01 22:45:00,Takeaway,Completed,,7460.00,0.00,1119.00,8579.00,Cash,invalid_date
ORD00174577,,LOC0018,2025-12-05 12:01:21,Takeaway,Completed,,6850.00,0.00,1096.00,7946.00,Card,missing_value
ORD00174710,CUST5148660,LOC0012,2025-12-05 13:37:26,ThirdPartyDelivery,Completed,,8265.00,0.00,1239.75,9504.75,Cash,orphan_foreign_key
ORD00174729,CUST0027655,LOC0016,,Dine-in,Completed,,6490.00,0.00,1038.40,7528.40,Card,invalid_date
ORD00174735,CUST0040233,LOC0015,2025-12-05 13:54:19,ThirdPartyDelivery,Completed,,8620.00,0.00,1379.20,9999.20,Online,orphan_foreign_key
ORD00174880,CUST4501571,LOC0003,2025-12-05 17:41:47,Takeaway,Completed,,4520.00,0.00,678.00,5198.00,Cash,orphan_foreign_key
ORD00174900,CUST0047844,LOC0009,2025-12-05 18:22:49,Takeaway,Completed,,2985.00,6663.23,477.60,3462.60,Wallet,discount_exceeds_subtotal
ORD00174953,,LOC0016,2025-12-05 19:27:08,Dine-in,Completed,,11610.00,0.00,1857.60,13467.60,Card,missing_value
ORD00174974,,LOC0005,2025-12-05 19:44:36,Dine-in,Completed,,9490.00,0.00,1423.50,10913.50,Card,missing_value
ORD00175286,CUST0031153,LOC0020,1900-01-01 14:07:00,Dine-in,Completed,,9045.00,0.00,1356.75,10401.75,Card,invalid_date
ORD00175404,CUST0000836,LOC0021,2025-12-06 12:41:53,Website,Completed,,21065.00,34782.12,3159.75,24224.75,Online,discount_exceeds_subtotal
ORD00175528,CUST0006943,LOC0001,2025-12-06 14:00:44,Dine-in,Completed,,12330.00,27420.75,1849.50,14179.50,Cash,discount_exceeds_subtotal
ORD00175610,,LOC0016,2025-12-06 16:20:51,Dine-in,Completed,,15440.00,0.00,2470.40,17910.40,Cash,missing_value
ORD00175758,CUST0004444,LOC0009,2025-12-06 19:48:36,App,Completed,,3970.00,0.00,635.20,4605.20,Online,orphan_foreign_key
ORD00175938,CUST0024162,LOC0017,2025-12-06 21:43:13,ThirdPartyDelivery,Completed,,11935.00,0.00,1909.60,13844.60,Online,orphan_foreign_key
ORD00176024,CUST0040195,LOC3472,2025-12-06 22:50:03,Dine-in,Completed,,13730.00,0.00,2196.80,15926.80,Cash,invalid_restaurant_id
ORD00176102,CUST0050976,LOC0025,2099-12-31 20:29:00,Dine-in,Completed,,7110.00,0.00,1066.50,8176.50,Cash,invalid_date
ORD00176233,CUST0011232,LOC0004,2025-12-07 13:05:48,ThirdPartyDelivery,Completed,,5250.00,0.00,787.50,6037.50,Cash,orphan_foreign_key
ORD00176281,CUST0047142,LOC0019,2025-12-07 13:43:33,ThirdPartyDelivery,Cancelled,,2410.00,3184.44,385.60,2795.60,Cash,discount_exceeds_subtotal
ORD00176454,,LOC0023,2025-12-07 18:17:10,Dine-in,Completed,,15460.00,0.00,2319.00,17779.00,Cash,missing_value
ORD00176496,,LOC0015,2025-12-07 19:09:53,Dine-in,Completed,PROMO019,8660.00,108.00,1368.32,9920.32,Cash,missing_value
ORD00176653,CUST0021464,LOC0011,,Takeaway,Completed,,8885.00,0.00,1421.60,10306.60,Cash,invalid_date
ORD00176743,CUST2014204,LOC0014,2025-12-07 22:01:23,Dine-in,Completed,,15930.00,0.00,2389.50,18319.50,Cash,orphan_foreign_key
ORD00176778,,LOC0003,2025-12-07 22:32:12,Dine-in,Completed,,6040.00,0.00,906.00,6946.00,Cash,missing_value
ORD00176837,,LOC0022,2025-12-08 00:11:56,Website,Completed,,8840.00,0.00,1326.00,10166.00,Online,missing_value
ORD00176970,,LOC0020,2025-12-08 13:42:59,App,Completed,,18620.00,0.00,2793.00,21413.00,Online,missing_value
ORD00176998,CUST0023337,LOC0015,2099-12-31 20:18:00,App,Cancelled,,7155.00,0.00,1144.80,8299.80,Wallet,invalid_date
ORD00176999,CUST0027564,LOC0015,2025-12-08 14:12:08,Takeaway,Completed,,1980.00,2831.08,316.80,2296.80,Cash,discount_exceeds_subtotal
ORD00177076,CUST1473167,LOC0016,2025-12-08 17:41:40,ThirdPartyDelivery,Completed,,1790.00,0.00,286.40,2076.40,Online,orphan_foreign_key
ORD00177078,CUST0034890,LOC0001,2025-12-08 17:43:04,App,Completed,PROMO019,4830.00,184.50,696.82,5342.32,Online,orphan_foreign_key
ORD00177111,CUST6319677,LOC0023,2025-12-08 19:09:19,Dine-in,Completed,,7510.00,0.00,1126.50,8636.50,Cash,orphan_foreign_key
ORD00177153,,LOC0010,2025-12-08 19:56:55,Dine-in,Completed,,15445.00,0.00,2471.20,17916.20,Card,missing_value
ORD00177333,CUST0024185,LOC0017,2025-12-08 23:24:36,App,Completed,,3930.00,6308.83,628.80,4558.80,Card,discount_exceeds_subtotal
ORD00177460,,LOC0021,2025-12-09 13:12:23,Takeaway,Completed,,4950.00,0.00,742.50,5692.50,Cash,missing_value
ORD00177468,,LOC0004,2025-12-09 13:20:33,Dine-in,Completed,,10665.00,0.00,1599.75,12264.75,Cash,missing_value
ORD00177594,CUST0054598,LOC0017,2031-07-22 22:43:00,Dine-in,Completed,PROMO019,6185.00,24.00,985.76,7146.76,Card,invalid_date
ORD00177605,CUST0042069,LOC3067,2025-12-09 17:05:04,App,Completed,,6770.00,0.00,1083.20,7853.20,Wallet,invalid_restaurant_id
ORD00177798,CUST0011464,LOC0008,2025-12-09 21:21:49,App,Completed,,9375.00,0.00,1500.00,10875.00,Card,orphan_foreign_key
ORD00177851,CUST0051932,LOC1784,2025-12-09 22:03:50,App,Completed,,3555.00,0.00,568.80,4123.80,Card,invalid_restaurant_id
ORD00177889,CUST0007480,LOC0003,2025-12-09 23:22:32,Dine-in,Completed,PROMO019,20610.00,225.00,3057.75,23442.75,Cash,orphan_foreign_key
ORD00177915,,LOC0016,2025-12-10 01:28:30,ThirdPartyDelivery,Completed,,2960.00,0.00,473.60,3433.60,Online,missing_value
ORD00177925,CUST0029351,LOC0009,2025-12-10 10:38:46,App,Completed,,5700.00,0.00,912.00,6612.00,Online,orphan_foreign_key
ORD00177926,CUST0948980,LOC0008,2025-12-10 10:44:36,Dine-in,Completed,,2920.00,0.00,467.20,3387.20,Card,orphan_foreign_key
ORD00178077,,LOC0012,2025-12-10 14:33:41,App,Completed,,3550.00,0.00,532.50,4082.50,Online,missing_value
ORD00178171,,LOC0018,2025-12-10 18:44:26,Dine-in,Completed,,7860.00,0.00,1257.60,9117.60,Cash,missing_value
ORD00178279,CUST0030401,LOC0012,2025-12-10 20:28:42,Dine-in,Completed,,23525.00,37900.96,3528.75,27053.75,Card,discount_exceeds_subtotal
ORD00178331,CUST0025044,LOC0004,2025-12-10 21:15:21,ThirdPartyDelivery,Completed,,2440.00,0.00,366.00,2806.00,Online,orphan_foreign_key
ORD00178348,CUST0017763,LOC0014,2025-12-10 21:30:08,Takeaway,Completed,,3180.00,0.00,477.00,3657.00,Cash,orphan_foreign_key
ORD00178383,CUST0054575,LOC0015,2025-12-10 21:57:59,Takeaway,Completed,,6520.00,0.00,1043.20,7563.20,Cash,orphan_foreign_key
ORD00178390,CUST0022347,LOC0001,2025-12-10 22:07:13,App,Completed,PROMO019,10030.00,48.00,1497.30,11479.30,Online,orphan_foreign_key
ORD00178600,CUST0374722,LOC0008,2025-12-11 13:47:40,Takeaway,Completed,,7270.00,0.00,1163.20,8433.20,Cash,orphan_foreign_key
ORD00178820,,LOC0002,2025-12-11 20:07:53,Dine-in,Completed,PROMO019,6990.00,102.00,1033.20,7921.20,Card,missing_value
ORD00178908,,LOC0002,2025-12-11 21:24:40,App,Completed,,6170.00,0.00,925.50,7095.50,Card,missing_value
ORD00179082,CUST0027202,LOC9590,2025-12-12 12:18:52,App,Completed,,2290.00,0.00,343.50,2633.50,Cash,invalid_restaurant_id
ORD00179095,,LOC0003,2025-12-12 12:29:56,Takeaway,Completed,,7880.00,0.00,1182.00,9062.00,Cash,missing_value
ORD00179136,,LOC0017,2025-12-12 13:01:50,App,Completed,,7840.00,0.00,1254.40,9094.40,Cash,missing_value
ORD00179344,CUST0012472,LOC1254,2025-12-12 18:11:33,Dine-in,Completed,,3010.00,0.00,451.50,3461.50,Card,invalid_restaurant_id
ORD00179353,CUST1323076,LOC0013,2025-12-12 18:19:13,App,Completed,,8360.00,0.00,1254.00,9614.00,Wallet,orphan_foreign_key
ORD00179739,CUST1584158,LOC0009,2025-12-12 23:05:38,Takeaway,Completed,,5950.00,0.00,952.00,6902.00,Cash,orphan_foreign_key
ORD00179789,,LOC0008,2025-12-13 00:36:32,ThirdPartyDelivery,Completed,,955.00,0.00,152.80,1107.80,Cash,missing_value
ORD00179834,CUST0039731,LOC0021,2025-12-13 11:43:41,App,Cancelled,,4630.00,6523.64,694.50,5324.50,Online,discount_exceeds_subtotal
ORD00179896,CUST0043525,LOC0013,2025-12-13 12:47:56,Takeaway,Completed,,3360.00,0.00,504.00,3864.00,Card,orphan_foreign_key
ORD00179906,CUST1779332,LOC0020,2025-12-13 12:55:36,Website,Completed,PROMO019,11380.00,486.00,1634.10,12528.10,Online,orphan_foreign_key
ORD00180087,,LOC0015,2025-12-13 14:48:57,App,Completed,,3775.00,0.00,604.00,4379.00,Online,missing_value
ORD00180124,CUST0014087,LOC0018,2025-12-13 16:11:42,Takeaway,Completed,,4010.00,9323.81,641.60,4651.60,Cash,discount_exceeds_subtotal
ORD00180277,,LOC0004,2025-12-13 19:23:19,Takeaway,Completed,,15495.00,0.00,2324.25,17819.25,Cash,missing_value
ORD00180448,CUST0000223,LOC0013,2025-12-13 21:00:16,App,Cancelled,,4380.00,0.00,657.00,5037.00,Online,orphan_foreign_key
ORD00180548,,LOC0016,2025-12-13 21:55:22,Dine-in,Completed,,7865.00,0.00,1258.40,9123.40,Cash,missing_value
