rating_id,customer_id,item_id,location_id,order_id,rating_value,rating_date,review_text,quarantine_reason
RAT0054019,CUST0036514,,LOC0006,ORD00103265,3,2025-07-26,Good taste but late delivery.,orphan_foreign_key
RAT0054021,CUST0053682,ITEM0156,LOC0002,ORD00102087,2,2025-07-26,,orphan_foreign_key
RAT0054034,CUST0035306,,LOC0012,ORD00103351,,2025-07-26,"Average, nothing special.",missing_value
RAT0054051,CUST0008692,ITEM0046,LOC0015,ORD00101968,5,,,invalid_date
RAT0054053,CUST0037293,ITEM0143,LOC0012,ORD00103169,4,2025-07-26,Tasty and fresh.,orphan_foreign_key
RAT0054055,CUST0042174,ITEM0134,LOC0007,ORD00101744,,2025-07-26,,missing_value
RAT0054077,CUST0045280,ITEM0066,LOC0007,ORD00102946,,2025-07-26,,missing_value
RAT0054101,CUST0003148,,LOC0023,ORD00103091,4,2025-07-26,,orphan_foreign_key
RAT0054105,CUST0042424,ITEM0031,LOC0017,ORD00101965,4,2025-07-26,Tasty and fresh.,orphan_foreign_key
RAT0054121,CUST0004853,ITEM0028,LOC0013,ORD00102364,4,2025-07-26,,orphan_foreign_key
RAT0054132,CUST0033227,,LOC0011,ORD00102998,3,2025-07-26,,orphan_foreign_key
RAT0054143,CUST0014443,ITEM0081,LOC0005,ORD00103022,4,2025-07-26,,orphan_foreign_key
RAT0054149,CUST0044138,ITEM0004,LOC0023,ORD00102386,5,2025-07-26,,orphan_foreign_key
RAT0054150,CUST0053892,ITEM0061,LOC0012,ORD00102855,10,2025-07-26,,invalid_rating
RAT0054165,CUST0031976,ITEM0048,LOC2746,ORD00102211,5,2025-07-27,,invalid_restaurant_id
RAT0054168,CUST0048186,ITEM0068,LOC0014,ORD00103535,4,2025-07-27,,orphan_foreign_key
RAT0054227,CUST0043889,,LOC0021,ORD00103180,2,2025-07-27,Service was slow.,orphan_foreign_key
RAT0054244,CUST0038406,,LOC0025,ORD00102318,3,2025-07-27,Good taste but late delivery.,orphan_foreign_key
RAT0054263,CUST0002203,ITEM0132,LOC0018,ORD00103742,4,2025-07-27,Good value for money.,orphan_foreign_key
RAT0054292,CUST0008918,ITEM0151,LOC0013,ORD00102730,3,2025-07-27,,orphan_foreign_key
RAT0054309,CUST0006690,ITEM0148,LOC0007,ORD00103767,7,2025-07-27,,invalid_rating
RAT0054313,CUST7028490,ITEM0068,LOC0017,ORD00103048,3,2025-07-27,,orphan_foreign_key
RAT0054343,CUST0033588,ITEM0011,LOC0007,ORD00103492,,2025-07-27,"Good food, will order again.",missing_value
RAT0054374,CUST0002203,ITEM0134,LOC0018,ORD00103742,5,2025-07-27,,orphan_foreign_key
RAT0054405,CUST0013460,ITEM0134,LOC0006,ORD00102547,,2025-07-27,,missing_value
RAT0054408,CUST0033433,ITEM0013,LOC0015,ORD00103254,5,2025-07-27,,orphan_foreign_key
RAT0054413,CUST0032581,,LOC0014,ORD00102419,4,2025-07-27,,orphan_foreign_key
RAT0054445,CUST0029351,ITEM0151,LOC0001,ORD00104214,,2025-07-28,Enjoyed the meal.,missing_value
RAT0054452,CUST0030456,ITEM0013,LOC0006,ORD00103956,0,2025-07-28,,invalid_rating
RAT0054478,CUST0047922,ITEM0071,LOC0018,ORD00102321,3,2025-07-28,,orphan_foreign_key
RAT0054480,CUST0015683,ITEM0051,LOC2243,ORD00103955,3,2025-07-28,Decent but overpriced.,invalid_restaurant_id
RAT0054491,CUST0020212,,LOC0005,ORD00104212,,2025-07-28,,missing_value
RAT0054498,CUST0019943,,LOC0011,ORD00104313,10,2025-07-28,,invalid_rating
RAT0054505,CUST0054373,ITEM0040,LOC0006,ORD00103618,2,2025-07-28,,orphan_foreign_key
RAT0054514,CUST0048946,ITEM0151,LOC0024,ORD00103174,4,2025-07-28,,orphan_foreign_key
RAT0054534,CUST0009036,ITEM0007,LOC0013,ORD00103516,,2025-07-28,Perfect taste and quick service.,missing_value
RAT0054559,CUST0037240,ITEM0137,LOC0025,ORD00104022,5,2025-07-28,,orphan_foreign_key
RAT0054569,CUST0000747,ITEM0025,LOC0004,ORD00103089,0,2025-07-28,,invalid_rating
RAT0054574,CUST0020146,ITEM0135,LOC0009,ORD00103047,,2025-07-28,,missing_value
RAT0054591,CUST0026982,ITEM0068,LOC0005,ORD00102985,,2025-07-28,,missing_value
RAT0054611,CUST0018737,,LOC0005,ORD00104176,,2025-07-28,,missing_value
RAT0054627,CUST0039028,ITEM0003,LOC0013,ORD00104023,4,2025-07-28,,orphan_foreign_key
RAT0054638,CUST0036964,ITEM0043,LOC0005,ORD00103939,3,2025-07-28,It was okay.,orphan_foreign_key
RAT0054640,CUST0033433,ITEM0035,LOC0015,ORD00103254,4,2025-07-28,,orphan_foreign_key
RAT0054652,CUST0012500,ITEM0074,LOC0003,ORD00103424,4,2025-07-28,"Good food, will order again.",orphan_foreign_key
RAT0054661,CUST0014053,ITEM0054,LOC0010,ORD00104178,7,2025-07-28,Nice ambience and good service.,invalid_rating
RAT0054669,CUST0040733,ITEM0013,LOC0022,ORD00102786,3,2025-07-28,"Average, nothing special.",orphan_foreign_key
RAT0054674,CUST0041987,ITEM0148,LOC0021,ORD00104055,,2025-07-28,Decent but overpriced.,missing_value
RAT0054686,CUST0024907,,LOC0016,ORD00104065,,2025-07-28,"Good food, will order again.",missing_value
RAT0054706,CUST0044421,ITEM0057,LOC2173,ORD00104368,4,2025-07-29,,invalid_restaurant_id
RAT0054724,CUST0023754,ITEM0153,LOC0025,ORD00104216,,2025-07-29,It was okay.,missing_value
RAT0054735,CUST0007204,ITEM0068,LOC0022,ORD00103198,4,2025-07-29,,orphan_foreign_key
RAT0054744,CUST0027669,ITEM0057,LOC0003,ORD00103049,,2025-07-29,,missing_value
RAT0054772,CUST0013881,ITEM0019,LOC0004,ORD00104559,4,2025-07-29,,orphan_foreign_key
RAT0054788,CUST0014496,,LOC0012,ORD00104011,4,2025-07-29,"Good food, will order again.",orphan_foreign_key
RAT0054801,CUST7167841,ITEM0048,LOC0003,ORD00104185,3,2025-07-29,,orphan_foreign_key
RAT0054843,CUST0029351,ITEM0159,LOC0001,ORD00104214,3,2025-07-29,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0054857,CUST0045377,ITEM0025,LOC0022,ORD00104647,,2025-07-29,,missing_value
RAT0054866,CUST0052639,,LOC0022,ORD00104044,5,1970-01-01,,invalid_date
RAT0054869,CUST0049602,ITEM0152,LOC0005,ORD00103974,7,2025-07-29,"Average, nothing special.",invalid_rating
RAT0054871,CUST0000945,ITEM0009,LOC0023,ORD00104354,2,2025-07-29,,orphan_foreign_key
RAT0054876,CUST0033809,ITEM0036,LOC0001,ORD00103866,3,2025-07-29,,orphan_foreign_key
RAT0054877,CUST0013881,ITEM0094,LOC0004,ORD00104559,3,2025-07-29,,orphan_foreign_key
RAT0054882,CUST0000945,ITEM0046,LOC0023,ORD00104354,4,2025-07-29,,orphan_foreign_key
RAT0054902,CUST0000945,ITEM0096,LOC0023,ORD00104354,5,2025-07-29,Amazing food and friendly staff.,orphan_foreign_key
RAT0054964,CUST0049601,ITEM0098,LOC0003,ORD00103954,3,2025-07-30,,orphan_foreign_key
RAT0054973,CUST0024144,ITEM0154,LOC0014,ORD00103385,6,2025-07-30,,invalid_rating
RAT0054990,CUST0044129,ITEM0068,LOC0018,ORD00104701,,2025-07-30,,missing_value
RAT0055034,CUST0008616,ITEM0138,LOC0024,ORD00104962,,2025-07-30,Nice ambience and good service.,missing_value
RAT0055038,CUST0054504,ITEM0009,LOC0023,ORD00104013,-1,2025-07-30,,invalid_rating
RAT0055042,CUST0024050,ITEM0093,LOC0020,ORD00104748,3,2025-07-30,,orphan_foreign_key
RAT0055044,CUST0019390,ITEM0154,LOC0016,ORD00104163,-1,2025-07-30,Good value for money.,invalid_rating
RAT0055058,CUST0052371,ITEM0154,LOC0007,ORD00104558,,2025-07-30,,missing_value
RAT0055065,CUST0036377,ITEM0151,LOC0020,ORD00104333,4,2025-07-30,,orphan_foreign_key
RAT0055066,CUST0006630,ITEM0077,LOC0003,ORD00104185,5,2025-07-30,Amazing food and friendly staff.,orphan_foreign_key
RAT0055116,CUST0019065,ITEM0059,LOC0013,ORD00104773,4,2025-07-30,"Good food, will order again.",orphan_foreign_key
RAT0055142,CUST0023197,ITEM0036,LOC0016,ORD00103523,,2025-07-31,Good taste but late delivery.,missing_value
RAT0055145,CUST0005626,ITEM0134,LOC0005,ORD00105098,,2025-07-31,,missing_value
RAT0055151,CUST9606364,ITEM0135,LOC0002,ORD00105094,4,2025-07-31,Enjoyed the meal.,orphan_foreign_key
RAT0055165,CUST0015759,ITEM0138,LOC1470,ORD00105095,3,2025-07-31,,invalid_restaurant_id
RAT0055216,CUST0002922,ITEM0133,LOC0002,ORD00105421,3,2025-07-31,,orphan_foreign_key
RAT0055233,CUST0033429,ITEM0129,LOC0011,ORD00104577,0,2025-07-31,,invalid_rating
RAT0055237,CUST0005868,ITEM0141,LOC0015,ORD00104766,,2025-07-31,Too oily and bland.,missing_value
RAT0055248,CUST0003801,ITEM0031,LOC0017,ORD00105211,3,2025-07-31,,orphan_foreign_key
RAT0055255,CUST0053546,ITEM0024,LOC0015,ORD00105304,,2025-07-31,Good value for money.,missing_value
RAT0055264,CUST0753620,ITEM0071,LOC0017,ORD00105211,3,2025-07-31,"Taste was fine, packaging poor.",orphan_foreign_key
RAT0055270,CUST0045038,ITEM0092,LOC0004,ORD00103610,,2025-07-31,,missing_value
RAT0055271,CUST0030338,ITEM0157,LOC0003,ORD00104965,2,2025-07-31,,orphan_foreign_key
RAT0055277,CUST0034396,ITEM0148,LOC0005,ORD00103788,2,2025-07-31,,orphan_foreign_key
RAT0055321,CUST0046136,ITEM0157,LOC0005,ORD00104969,4,,"Good food, will order again.",invalid_date
RAT0055324,CUST0048399,ITEM0045,LOC0021,ORD00105043,3,2025-07-31,,orphan_foreign_key
RAT0055336,CUST0048004,ITEM0034,LOC0004,ORD00104822,3,2025-07-31,,orphan_foreign_key
RAT0055340,CUST0019181,ITEM0135,LOC0008,ORD00105443,4,2025-07-31,,orphan_foreign_key
RAT0055350,CUST0038406,ITEM0138,LOC0013,ORD00106014,3,2025-08-01,,orphan_foreign_key
RAT0055358,CUST0048399,ITEM0124,LOC0021,ORD00105043,3,2025-08-01,,orphan_foreign_key
RAT0055383,CUST0038406,ITEM0068,LOC0013,ORD00106014,4,2025-08-01,,orphan_foreign_key
RAT0055390,CUST7667665,,LOC0017,ORD00105356,3,2025-08-01,,orphan_foreign_key
RAT0055395,CUST0039563,ITEM0137,LOC0007,ORD00105696,4,2025-08-01,,orphan_foreign_key
RAT0055407,CUST0009263,ITEM0005,LOC0002,ORD00105893,4,2025-08-01,,orphan_foreign_key
RAT0055430,CUST0054961,ITEM0061,LOC0014,ORD00105900,3,2025-08-01,,orphan_foreign_key
RAT0055445,CUST0006221,,LOC0016,ORD00105136,5,2025-08-01,,orphan_foreign_key
RAT0055459,CUST0011114,,LOC0010,ORD00105366,3,2025-08-01,,orphan_foreign_key
RAT0055470,CUST0050179,ITEM0151,LOC0013,ORD00105942,3,2025-08-01,,orphan_foreign_key
RAT0055482,CUST0028575,ITEM0135,LOC0002,ORD00105525,3,2025-08-01,Decent but overpriced.,orphan_foreign_key
RAT0055511,CUST0036020,ITEM0134,LOC0018,ORD00105957,4,2025-08-01,,orphan_foreign_key
RAT0055526,CUST0013476,ITEM0059,LOC0003,ORD00105592,,2025-08-01,"Excellent, loved it!",missing_value
RAT0055527,CUST0017943,ITEM0151,LOC4981,ORD00103911,5,2025-08-01,Amazing food and friendly staff.,invalid_restaurant_id
RAT0055550,CUST0018889,ITEM0001,LOC0013,ORD00105344,-1,2025-08-01,,invalid_rating
RAT0055563,CUST0016761,ITEM0004,LOC0015,ORD00106078,4,2025-08-01,Nice ambience and good service.,orphan_foreign_key
RAT0055574,CUST0053363,ITEM0134,LOC0025,ORD00105266,5,2025-08-01,,orphan_foreign_key
RAT0055578,CUST0011377,ITEM0148,LOC0014,ORD00105919,4,2025-08-01,,orphan_foreign_key
RAT0055595,CUST0044530,ITEM0048,LOC0018,ORD00105403,2,2025-08-01,,orphan_foreign_key
RAT0055608,CUST0025033,ITEM0148,LOC0006,ORD00105466,55,2025-08-01,,invalid_rating
RAT0055613,CUST0047551,,LOC0015,ORD00106139,4,2099-12-31,,invalid_date
RAT0055645,CUST0018956,ITEM0081,LOC0025,ORD00105077,3,2025-08-01,,orphan_foreign_key
RAT0055651,CUST0049566,ITEM0081,LOC0010,ORD00106067,6,2025-08-01,"Average, nothing special.",invalid_rating
RAT0055673,CUST0012420,ITEM0004,LOC0004,ORD00105702,7,2025-08-01,Tasty and fresh.,invalid_rating
RAT0055684,CUST0010967,ITEM0159,LOC0013,ORD00105812,3,2025-08-01,,orphan_foreign_key
RAT0055729,CUST0022419,ITEM0068,LOC0007,ORD00106278,3,2025-08-02,,orphan_foreign_key
RAT0055757,CUST0012745,ITEM0048,LOC0025,ORD00106219,3,2025-08-02,,orphan_foreign_key
RAT0055762,CUST0022164,ITEM0134,LOC0023,ORD00107102,-1,2025-08-02,,invalid_rating
RAT0055783,CUST0028879,ITEM0131,LOC0011,ORD00106971,4,2025-08-02,,orphan_foreign_key
RAT0055786,CUST0023773,ITEM0048,LOC0022,ORD00107150,3,2027-11-05,"Average, nothing special.",invalid_date
RAT0055801,CUST0037318,ITEM0005,LOC0012,ORD00105570,5,2025-08-02,Best in town.,orphan_foreign_key
RAT0055807,CUST0016626,ITEM0056,LOC0809,ORD00106527,5,2025-08-02,,invalid_restaurant_id
RAT0055809,CUST0009082,ITEM0143,LOC0007,ORD00106644,5,2025-08-02,,orphan_foreign_key
RAT0055841,CUST3478701,ITEM0057,LOC0009,ORD00106280,4,2025-08-02,,orphan_foreign_key
RAT0055844,CUST0054961,ITEM0138,LOC0014,ORD00105900,4,2025-08-02,Good value for money.,orphan_foreign_key
RAT0055847,CUST0009766,ITEM0156,LOC0015,ORD00107018,,2025-08-02,Enjoyed the meal.,missing_value
RAT0055857,CUST0028330,,LOC0004,ORD00106397,3,2025-08-02,"Average, nothing special.",orphan_foreign_key
RAT0055861,CUST0050263,ITEM0081,LOC0005,ORD00106348,3,2031-07-22,,invalid_date
RAT0055863,CUST0050213,ITEM0068,LOC0011,ORD00106464,,2025-08-02,,missing_value
RAT0055865,CUST0024089,ITEM0060,LOC0008,ORD00104933,4,2025-08-02,,orphan_foreign_key
RAT0055887,CUST0027783,ITEM0048,LOC0025,ORD00106768,3,1900-01-01,,invalid_date
RAT0055889,CUST0000038,ITEM0027,LOC0013,ORD00106525,,2025-08-02,,missing_value
RAT0055897,CUST0025781,ITEM0049,LOC0017,ORD00106468,10,2025-08-02,Tasty and fresh.,invalid_rating
RAT0055902,CUST0009565,ITEM0048,LOC0003,ORD00105959,0,2025-08-02,Good taste but late delivery.,invalid_rating
RAT0055920,CUST0027678,ITEM0139,LOC0002,ORD00106692,4,2025-08-02,,orphan_foreign_key
RAT0055930,CUST0005182,ITEM0033,LOC0385,ORD00106653,4,2025-08-02,,invalid_restaurant_id
RAT0055958,CUST0027678,ITEM0113,LOC0002,ORD00106692,4,2025-08-02,Tasty and fresh.,orphan_foreign_key
RAT0055966,CUST3013654,ITEM0045,LOC0012,ORD00105896,4,2025-08-02,,orphan_foreign_key
RAT0055975,CUST0009097,ITEM0004,LOC8115,ORD00106316,4,2025-08-02,,invalid_restaurant_id
RAT0055994,CUST0022419,ITEM0068,LOC0007,ORD00106346,2,2025-08-02,,orphan_foreign_key
RAT0055996,CUST0013264,,LOC0001,ORD00106234,3,2025-08-02,Decent but overpriced.,orphan_foreign_key
RAT0056013,CUST0028957,,LOC0013,ORD00106446,55,2025-08-02,,invalid_rating
RAT0056032,CUST1262812,ITEM0003,LOC0002,ORD00106692,4,2025-08-02,,orphan_foreign_key
RAT0056033,CUST0054961,,LOC0014,ORD00105900,2,2025-08-02,Service was slow.,orphan_foreign_key
RAT0056043,CUST0042721,,LOC0016,ORD00105345,,2025-08-02,Nice ambience and good service.,missing_value
RAT0056055,CUST0028661,ITEM0004,LOC0021,ORD00107021,3,2025-08-02,,orphan_foreign_key
RAT0056058,CUST0000255,ITEM0148,LOC0007,ORD00105534,55,2025-08-02,,invalid_rating
RAT0056072,CUST0027678,ITEM0068,LOC0002,ORD00106692,4,2025-08-02,,orphan_foreign_key
RAT0056076,CUST0013264,ITEM0045,LOC0001,ORD00106234,5,2025-08-02,Highly recommended.,orphan_foreign_key
RAT0056083,CUST0039885,ITEM0094,LOC0018,ORD00105493,2,2025-08-02,Below average taste.,orphan_foreign_key
RAT0056101,CUST0039563,ITEM0065,LOC0007,ORD00105696,3,2025-08-02,,orphan_foreign_key
RAT0056103,CUST0019725,ITEM0151,LOC0005,ORD00106229,55,2025-08-02,Good taste but late delivery.,invalid_rating
RAT0056128,CUST0039885,,LOC0018,ORD00105493,3,2025-08-02,,orphan_foreign_key
RAT0056133,CUST0039885,ITEM0029,LOC0018,ORD00105493,4,2025-08-02,,orphan_foreign_key
RAT0056152,CUST0027488,ITEM0046,LOC0012,ORD00107501,4,2025-08-03,,orphan_foreign_key
RAT0056160,CUST0046664,ITEM0046,LOC0018,ORD00107730,3,2025-08-03,Good taste but late delivery.,orphan_foreign_key
RAT0056167,CUST0027607,,LOC0011,ORD00107259,3,2025-08-03,,orphan_foreign_key
RAT0056210,CUST0028879,ITEM0134,LOC0011,ORD00106971,4,2025-08-03,,orphan_foreign_key
RAT0056212,CUST0052543,ITEM0138,LOC0008,ORD00106395,3,2025-08-03,,orphan_foreign_key
RAT0056223,CUST0047997,ITEM0050,LOC0006,ORD00107693,5,2099-12-31,"Excellent, loved it!",invalid_date
RAT0056231,CUST0039662,,LOC0011,ORD00107070,4,2025-08-03,,orphan_foreign_key
RAT0056252,CUST0028879,,LOC0011,ORD00106971,4,2025-08-03,,orphan_foreign_key
RAT0056265,CUST0009222,,LOC0006,ORD00106218,4,2025-08-03,,orphan_foreign_key
RAT0056266,CUST0009097,ITEM0045,LOC0021,ORD00105785,,2025-08-03,Nice ambience and good service.,missing_value
RAT0056269,CUST0009082,ITEM0148,LOC0007,ORD00106644,3,2025-08-03,,orphan_foreign_key
RAT0056279,CUST0051619,ITEM0056,LOC0007,ORD00106817,3,2025-08-03,,orphan_foreign_key
RAT0056280,CUST0044345,ITEM0134,LOC0008,ORD00106558,6,2025-08-03,Highly recommended.,invalid_rating
RAT0056284,CUST0018890,,LOC0016,ORD00106353,4,2031-07-22,Enjoyed the meal.,invalid_date
RAT0056299,CUST0013264,ITEM0027,LOC0001,ORD00106234,4,2025-08-03,Good value for money.,orphan_foreign_key
RAT0056336,CUST0046664,ITEM0135,LOC0018,ORD00107730,3,2025-08-03,It was okay.,orphan_foreign_key
RAT0056344,CUST0037623,ITEM0135,LOC0025,ORD00107309,10,2025-08-03,,invalid_rating
RAT0056431,CUST0018595,ITEM0041,LOC0018,ORD00107335,4,2025-08-03,Nice ambience and good service.,orphan_foreign_key
RAT0056456,CUST0021456,ITEM0084,LOC0018,ORD00105400,,2025-08-03,,missing_value
RAT0056472,CUST0018744,ITEM0151,LOC0022,ORD00107649,,2025-08-03,,missing_value
RAT0056476,CUST0016471,ITEM0151,LOC0008,ORD00106355,,2025-08-03,,missing_value
RAT0056482,CUST0051619,ITEM0046,LOC0007,ORD00106817,2,2025-08-03,Service was slow.,orphan_foreign_key
RAT0056491,CUST0022159,ITEM0002,LOC0012,ORD00106299,4,2025-08-03,Tasty and fresh.,orphan_foreign_key
RAT0056511,CUST0033094,ITEM0132,LOC9272,ORD00107865,3,2025-08-03,,invalid_restaurant_id
RAT0056547,CUST0047473,ITEM0139,LOC0023,ORD00107206,,2025-08-03,Perfect taste and quick service.,missing_value
RAT0056563,CUST0040731,ITEM0048,LOC0018,ORD00107529,,2025-08-03,,missing_value
RAT0056566,CUST0034492,ITEM0148,LOC0021,ORD00107097,3,2025-08-03,It was okay.,orphan_foreign_key
RAT0056573,CUST0044345,ITEM0047,LOC0008,ORD00106558,4,2025-08-03,Nice ambience and good service.,orphan_foreign_key
RAT0056575,CUST0022159,ITEM0068,LOC0012,ORD00106299,1,2025-08-03,,orphan_foreign_key
RAT0056606,CUST0039743,ITEM0153,LOC0013,ORD00107422,3,2025-08-04,Good taste but late delivery.,orphan_foreign_key
RAT0056608,CUST0009620,ITEM0023,LOC0011,ORD00108255,3,2025-08-04,,orphan_foreign_key
RAT0056628,CUST0038996,,LOC0016,ORD00108096,,2025-08-04,Highly recommended.,missing_value
RAT0056645,CUST0020971,ITEM0031,LOC0005,ORD00106832,55,2025-08-04,,invalid_rating
RAT0056674,CUST0052901,ITEM0090,LOC0023,ORD00107985,3,2025-08-04,"Average, nothing special.",orphan_foreign_key
RAT0056701,CUST0007468,ITEM0004,LOC0005,ORD00107090,,2025-08-04,Good taste but late delivery.,missing_value
RAT0056725,CUST0000321,ITEM0074,LOC0017,ORD00107984,3,2025-08-04,,orphan_foreign_key
RAT0056737,CUST0025689,ITEM0124,LOC0010,ORD00107231,4,1900-01-01,Nice ambience and good service.,invalid_date
RAT0056754,CUST0052543,ITEM0033,LOC0008,ORD00106395,3,2025-08-04,,orphan_foreign_key
RAT0056758,CUST0009620,,LOC0011,ORD00108255,5,2025-08-04,,orphan_foreign_key
RAT0056760,CUST0012540,ITEM0156,LOC0003,ORD00106613,3,2025-08-04,,orphan_foreign_key
RAT0056766,CUST0005613,ITEM0138,LOC0005,ORD00106753,,2025-08-04,,missing_value
RAT0056785,CUST0036104,ITEM0081,LOC0020,ORD00108468,5,2025-08-04,Amazing food and friendly staff.,orphan_foreign_key
RAT0056809,CUST0006569,ITEM0034,LOC0022,ORD00105217,,2025-08-04,,missing_value
RAT0056832,CUST0023893,ITEM0099,LOC0008,ORD00107593,3,,,invalid_date
RAT0056842,CUST0043815,ITEM0059,LOC0002,ORD00108293,4,2025-08-04,Tasty and fresh.,orphan_foreign_key
RAT0056849,CUST0015443,ITEM0041,LOC0009,ORD00107474,4,1970-01-01,,invalid_date
RAT0056870,CUST0009316,ITEM0135,LOC0009,ORD00107242,7,2025-08-04,Enjoyed the meal.,invalid_rating
RAT0056893,CUST0044865,ITEM0137,LOC0025,ORD00107198,,2025-08-04,,missing_value
RAT0056896,CUST0024897,ITEM0134,LOC0010,ORD00107058,3,2025-08-04,,orphan_foreign_key
RAT0056945,CUST0038488,ITEM0145,LOC0003,ORD00108545,-1,2025-08-05,Highly recommended.,invalid_rating
RAT0056964,CUST0016087,,LOC0009,ORD00108794,3,2025-08-05,,orphan_foreign_key
RAT0056974,CUST0036514,ITEM0067,LOC0006,ORD00108678,3,2025-08-05,Good taste but late delivery.,orphan_foreign_key
RAT0056992,CUST0015809,ITEM0103,LOC0016,ORD00107082,5,2025-08-05,,orphan_foreign_key
RAT0057030,CUST0008748,ITEM0151,LOC0016,ORD00108765,,2025-08-05,,missing_value
RAT0057033,CUST1514921,ITEM0046,LOC0019,ORD00107144,3,2025-08-05,It was okay.,orphan_foreign_key
RAT0057043,CUST0034113,ITEM0045,LOC0019,ORD00105815,5,2025-08-05,,orphan_foreign_key
RAT0057046,CUST0039820,ITEM0147,LOC1153,ORD00107229,3,2025-08-05,,invalid_restaurant_id
RAT0057061,CUST0028516,ITEM0048,LOC0023,ORD00106703,5,2025-08-05,Highly recommended.,orphan_foreign_key
RAT0057064,CUST0048942,,LOC0012,ORD00108048,4,2025-08-05,,orphan_foreign_key
RAT0057069,CUST0046407,,LOC9634,ORD00108045,4,2025-08-05,,invalid_restaurant_id
RAT0057077,CUST0015878,ITEM0143,LOC0023,ORD00108706,7,2025-08-05,,invalid_rating
RAT0057081,CUST0018595,ITEM0066,LOC0018,ORD00107335,4,2025-08-05,,orphan_foreign_key
RAT0057090,CUST0043815,ITEM0134,LOC0002,ORD00108293,3,2025-08-05,Good taste but late delivery.,orphan_foreign_key
RAT0057100,CUST0010607,,LOC2605,ORD00108611,3,2025-08-05,Decent but overpriced.,invalid_restaurant_id
RAT0057108,CUST0038598,ITEM0151,LOC0022,ORD00105918,4,2025-08-05,,orphan_foreign_key
RAT0057115,CUST0052713,,LOC0001,ORD00106326,,2025-08-05,,missing_value
RAT0057121,CUST0046664,ITEM0148,LOC0018,ORD00107730,4,2025-08-05,,orphan_foreign_key
RAT0057133,CUST0018423,ITEM0139,LOC0015,ORD00108957,5,2025-08-05,Perfect taste and quick service.,orphan_foreign_key
RAT0057173,CUST0028330,ITEM0064,LOC0004,ORD00106397,3,2025-08-05,Decent but overpriced.,orphan_foreign_key
RAT0057195,CUST0023492,ITEM0135,LOC0001,ORD00108900,5,2025-08-05,,orphan_foreign_key
RAT0057256,CUST0014199,ITEM0073,LOC0002,ORD00108636,2,2025-08-05,,orphan_foreign_key
RAT0057278,CUST0042830,,LOC0013,ORD00109434,5,2025-08-06,,orphan_foreign_key
RAT0057284,CUST0028129,ITEM0151,LOC0009,ORD00108124,,2025-08-06,,missing_value
RAT0057287,CUST0016584,ITEM0054,LOC0018,ORD00109379,10,2025-08-06,Good value for money.,invalid_rating
RAT0057290,CUST0019663,ITEM0055,LOC0008,ORD00108502,-1,2025-08-06,,invalid_rating
RAT0057315,CUST0007132,ITEM0057,LOC0017,ORD00109409,4,2025-08-06,,orphan_foreign_key
RAT0057330,CUST0002396,ITEM0001,LOC0010,ORD00108434,3,2025-08-06,,orphan_foreign_key
RAT0057332,CUST0035071,ITEM0148,LOC0002,ORD00109362,,2025-08-06,,missing_value
RAT0057340,CUST0016188,ITEM0085,LOC6225,ORD00108563,4,2025-08-06,Nice ambience and good service.,invalid_restaurant_id
RAT0057356,CUST0033908,ITEM0138,LOC0011,ORD00107849,5,2025-08-06,Highly recommended.,orphan_foreign_key
RAT0057366,CUST0000654,ITEM0027,LOC0002,ORD00109499,3,2025-08-06,,orphan_foreign_key
RAT0057407,CUST0037301,ITEM0081,LOC0023,ORD00108667,5,,,invalid_date
RAT0057421,CUST0025179,ITEM0121,LOC0025,ORD00109271,,2025-08-06,,missing_value
RAT0057424,CUST0004525,ITEM0138,LOC0011,ORD00109397,4,2025-08-06,,orphan_foreign_key
RAT0057439,CUST0003600,ITEM0048,LOC0021,ORD00109470,,2025-08-06,,missing_value
RAT0057456,CUST0024897,ITEM0155,LOC0010,ORD00109165,3,2025-08-06,,orphan_foreign_key
RAT0057457,CUST0036892,,LOC0017,ORD00109382,3,2025-08-06,,orphan_foreign_key
