order_item_id,order_id,item_id,quantity,unit_price,unit_cost,discount_amount,line_total,quarantine_reason
OI000081051,ORD00015078,ITEM0054,1,1210.00,385.90,0.00,1210.00,orphan_foreign_key
OI000081054,ORD00015078,ITEM0081,2,1450.00,986.58,0.00,2900.00,orphan_foreign_key
OI000081056,ORD00015078,ITEM0134,1,150.00,97.79,0.00,150.00,orphan_foreign_key
OI000081057,ORD00015078,ITEM0151,-3,60.00,40.23,0.00,180.00,negative_quantity
OI000081068,ORD00015080,ITEM0098,1,1150.00,499.44,0.00,1150.00,orphan_foreign_key
OI000081237,ORD04522054,ITEM0036,1,800.00,317.74,0.00,800.00,orphan_foreign_key
OI000081435,ORD00015147,ITEM3362,1,1210.00,385.90,0.00,1210.00,orphan_foreign_key
OI000081444,ORD00015149,,7,300.00,200.34,0.00,2100.00,missing_value
OI000081514,ORD00015164,ITEM0028,-1,380.00,151.95,0.00,380.00,negative_quantity
OI000081523,ORD00015165,ITEM0066,1,900.00,324.79,0.00,900.00,orphan_foreign_key
OI000081525,ORD00015165,ITEM0081,2,1450.00,986.58,0.00,2900.00,orphan_foreign_key
OI000081595,ORD00015178,ITEM9683,1,1750.00,627.19,0.00,1750.00,orphan_foreign_key
OI000081637,ORD00015185,ITEM3223,3,350.00,118.60,0.00,1050.00,orphan_foreign_key
OI000081659,ORD00015190,ITEM0134,4,,97.79,0.00,600.00,invalid_price
OI000081751,ORD00015207,ITEM0113,-1,470.00,182.39,0.00,470.00,negative_quantity
OI000082009,ORD00015255,ITEM0134,-4,150.00,97.79,0.00,600.00,negative_quantity
OI000082343,ORD00015315,ITEM0053,1,1250.00,551.33,0.00,1250.00,orphan_foreign_key
OI000082348,ORD00015315,ITEM0157,2,750.00,296.36,0.00,1500.00,orphan_foreign_key
OI000082361,ORD00015318,ITEM0075,1,600.00,252.86,0.00,600.00,orphan_foreign_key
OI000082568,ORD00015356,ITEM0018,2,580.00,222.66,0.00,1160.00,orphan_foreign_key
OI000082569,ORD00015356,ITEM0046,1,2600.00,1025.48,0.00,2600.00,orphan_foreign_key
OI000082570,ORD00015356,ITEM0048,2,1400.00,543.12,0.00,2800.00,orphan_foreign_key
OI000082573,ORD00015356,ITEM0113,1,470.00,182.39,0.00,470.00,orphan_foreign_key
OI000082574,ORD00015356,ITEM0132,1,380.00,152.72,0.00,380.00,orphan_foreign_key
OI000082596,ORD00015360,ITEM6222,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000082644,ORD00015369,,1,750.00,327.59,0.00,750.00,missing_value
OI000082675,ORD00015373,ITEM0142,1,580.00,232.07,0.00,580.00,orphan_foreign_key
OI000082698,ORD00015377,,4,150.00,97.79,0.00,600.00,missing_value
OI000082826,ORD00015404,,2,2200.00,927.83,0.00,4400.00,missing_value
OI000082885,ORD00015415,ITEM0046,1,2600.00,1025.48,0.00,2600.00,orphan_foreign_key
OI000082887,ORD00015415,ITEM0125,2,295.00,115.01,0.00,590.00,orphan_foreign_key
OI000082922,ORD00015422,ITEM0100,1,1200.00,514.56,0.00,1200.00,orphan_foreign_key
OI000082924,ORD00015422,ITEM0155,2,200.00,88.60,0.00,400.00,orphan_foreign_key
OI000082935,ORD00015424,,1,1250.00,446.14,0.00,1250.00,missing_value
OI000082973,ORD00015430,ITEM0086,-1,1300.00,531.95,0.00,1300.00,negative_quantity
OI000082984,ORD00015432,ITEM0137,1,300.00,106.56,0.00,300.00,orphan_foreign_key
OI000083004,ORD00015436,ITEM0074,1,1150.00,507.95,0.00,1150.00,orphan_foreign_key
OI000083150,ORD00015461,ITEM0047,1,1550.00,589.90,0.00,1550.00,orphan_foreign_key
OI000083284,ORD00015485,ITEM0058,1,950.00,355.70,0.00,950.00,orphan_foreign_key
OI000083409,ORD00015509,ITEM0049,1,2450.00,1027.31,0.00,2450.00,orphan_foreign_key
OI000083411,ORD00015509,ITEM0150,2,120.00,45.55,0.00,240.00,orphan_foreign_key
OI000083420,ORD00015511,ITEM0132,1,380.00,152.72,76.00,304.00,orphan_foreign_key
OI000083422,ORD00015511,ITEM0155,3,200.00,88.60,0.00,600.00,orphan_foreign_key
OI000083623,ORD00015550,,2,300.00,200.34,0.00,600.00,missing_value
OI000083887,ORD00015598,ITEM0124,-3,180.00,123.74,0.00,540.00,negative_quantity
OI000083903,ORD00015601,ITEM0034,2,950.00,422.42,0.00,1900.00,orphan_foreign_key
OI000083904,ORD00015601,ITEM0129,2,550.00,174.84,0.00,1100.00,orphan_foreign_key
OI000084519,ORD00015713,ITEM0148,3,300.00,200.34,0.00,900.00,orphan_foreign_key
OI000084771,ORD59695192,ITEM0159,1,450.00,181.98,0.00,450.00,orphan_foreign_key
OI000084849,ORD00015777,ITEM0115,1,550.00,176.39,0.00,550.00,orphan_foreign_key
OI000084851,ORD00015777,ITEM0152,1,90.00,36.25,0.00,90.00,orphan_foreign_key
OI000084858,ORD00015778,ITEM0148,2,300.00,200.34,0.00,600.00,orphan_foreign_key
OI000084954,ORD00015798,,1,4800.00,1920.49,0.00,4800.00,missing_value
OI000085111,ORD00015825,,1,300.00,131.51,0.00,300.00,missing_value
OI000085673,ORD00015923,ITEM0033,4,850.00,287.18,0.00,3400.00,orphan_foreign_key
OI000085729,ORD00015934,ITEM0054,1,1280.00,409.33,0.00,1280.00,orphan_foreign_key
OI000085730,ORD00015934,ITEM0113,3,500.00,193.08,0.00,1500.00,orphan_foreign_key
OI000085734,ORD00015934,ITEM0143,1,540.00,180.93,0.00,540.00,orphan_foreign_key
OI000085841,ORD00015955,,1,310.00,138.90,0.00,310.00,missing_value
OI000085911,ORD00015969,ITEM0153,1,40.00,15.78,0.00,40.00,orphan_foreign_key
OI000085958,ORD00015977,ITEM0126,1,150.00,64.34,0.00,150.00,orphan_foreign_key
OI000085960,ORD00015977,ITEM0135,1,105.00,69.46,0.00,105.00,orphan_foreign_key
OI000085972,ORD00015980,ITEM0117,2,910.00,139.74,0.00,1820.00,orphan_foreign_key
OI000086013,ORD00015987,ITEM0068,-2,680.00,470.19,0.00,1360.00,negative_quantity
OI000086039,ORD00015992,ITEM0027,1,420.00,144.90,0.00,420.00,orphan_foreign_key
OI000086173,ORD00016012,ITEM3419,1,1260.00,549.26,0.00,1260.00,orphan_foreign_key
OI000086227,ORD00016023,ITEM0124,1,180.00,123.74,36.00,144.00,orphan_foreign_key
OI000086228,ORD00016023,ITEM0150,1,120.00,45.55,0.00,120.00,orphan_foreign_key
OI000086267,ORD00016030,ITEM0100,-2,1260.00,549.26,0.00,2520.00,negative_quantity
OI000086379,ORD00016048,ITEM0062,2,750.00,327.59,0.00,1500.00,orphan_foreign_key
OI000086380,ORD00016048,ITEM0068,2,680.00,470.19,0.00,1360.00,orphan_foreign_key
OI000086383,ORD00016048,ITEM0148,2,300.00,200.34,0.00,600.00,orphan_foreign_key
OI000086486,ORD00016065,ITEM0049,2,2540.00,1107.09,0.00,5080.00,orphan_foreign_key
OI000086747,ORD00016115,ITEM0029,-1,950.00,312.12,0.00,950.00,negative_quantity
OI000086779,ORD00016119,,1,220.00,84.83,0.00,220.00,missing_value
OI000086842,ORD00016133,ITEM0022,2,480.00,164.43,0.00,960.00,orphan_foreign_key
OI000086854,ORD00016135,ITEM0130,1,220.00,84.83,0.00,220.00,orphan_foreign_key
OI000087060,ORD00016175,ITEM0089,1,1950.00,833.24,0.00,1950.00,orphan_foreign_key
OI000087062,ORD00016175,ITEM0151,4,60.00,40.23,0.00,240.00,orphan_foreign_key
OI000087198,ORD00016202,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000087241,ORD00016212,ITEM0018,2,580.00,222.66,232.00,928.00,orphan_foreign_key
OI000087242,ORD00016212,ITEM0050,1,1720.00,751.10,0.00,1720.00,orphan_foreign_key
OI000087243,ORD00016212,ITEM0124,2,180.00,123.74,72.00,288.00,orphan_foreign_key
OI000087275,ORD00016219,ITEM0015,1,500.00,174.09,100.00,400.00,orphan_foreign_key
OI000087316,ORD00016227,ITEM0018,1,580.00,222.66,116.00,464.00,orphan_foreign_key
OI000087317,ORD00016227,ITEM0058,1,950.00,355.70,0.00,950.00,orphan_foreign_key
OI000087319,ORD00016227,ITEM0148,2,300.00,200.34,0.00,600.00,orphan_foreign_key
OI000087424,ORD00016247,ITEM0052,1,800.00,314.45,0.00,800.00,orphan_foreign_key
OI000087426,ORD00016247,ITEM0068,2,680.00,470.19,0.00,1360.00,orphan_foreign_key
OI000087429,ORD00016247,ITEM0151,3,60.00,40.23,0.00,180.00,orphan_foreign_key
OI000087447,ORD00016251,ITEM0022,1,480.00,164.43,0.00,480.00,orphan_foreign_key
OI000087492,ORD00016259,ITEM0033,1,850.00,287.18,0.00,850.00,orphan_foreign_key
OI000087494,ORD00016259,ITEM0082,1,1500.00,645.85,0.00,1500.00,orphan_foreign_key
OI000087496,ORD00016259,ITEM0153,2,40.00,15.78,0.00,80.00,orphan_foreign_key
OI000088188,ORD76637573,ITEM0068,2,680.00,470.19,0.00,1360.00,orphan_foreign_key
OI000088231,ORD00016402,ITEM0036,1,800.00,317.74,0.00,800.00,orphan_foreign_key
OI000088289,ORD00016412,ITEM9478,1,380.00,152.72,76.00,304.00,orphan_foreign_key
OI000088323,ORD00016418,ITEM0054,1,1280.00,409.33,0.00,1280.00,orphan_foreign_key
OI000088324,ORD00016418,ITEM0055,1,710.00,227.76,0.00,710.00,orphan_foreign_key
OI000088326,ORD00016418,ITEM0072,3,790.00,332.55,0.00,2370.00,orphan_foreign_key
OI000088461,ORD00016443,ITEM0130,1,220.00,84.83,44.00,176.00,orphan_foreign_key
OI000088463,ORD00016443,ITEM0134,2,160.00,105.60,0.00,320.00,orphan_foreign_key
OI000088512,ORD00016451,,2,300.00,200.34,0.00,600.00,missing_value
OI000088593,ORD00016470,,1,680.00,470.19,0.00,680.00,missing_value
OI000088608,ORD00016473,ITEM0396,1,350.00,148.60,0.00,350.00,orphan_foreign_key
OI000088666,ORD00016483,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000088667,ORD00016483,ITEM0048,1,1460.00,572.91,0.00,1460.00,orphan_foreign_key
OI000088668,ORD00016483,ITEM0068,2,680.00,470.19,0.00,1360.00,orphan_foreign_key
OI000088697,ORD00016490,ITEM0016,1,550.00,202.60,110.00,440.00,orphan_foreign_key
OI000089132,ORD00016570,ITEM0142,-2,610.00,244.33,0.00,1220.00,negative_quantity
OI000089196,ORD00016583,ITEM0113,-1,500.00,193.08,0.00,500.00,negative_quantity
OI000089309,ORD09759897,ITEM0055,1,710.00,227.76,0.00,710.00,orphan_foreign_key
OI000089461,ORD00016630,ITEM0132,1,380.00,152.72,0.00,380.00,orphan_foreign_key
OI000089513,ORD00016639,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000089627,ORD00016661,ITEM0046,1,2740.00,1088.75,0.00,2740.00,orphan_foreign_key
OI000089628,ORD00016661,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000089661,ORD00016667,ITEM0030,1,265.00,110.76,0.00,265.00,orphan_foreign_key
OI000089667,ORD00016667,ITEM0157,2,750.00,296.36,0.00,1500.00,orphan_foreign_key
OI000089786,ORD90761555,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000089830,ORD00016693,ITEM0148,5,,200.34,0.00,1500.00,invalid_price
OI000089849,ORD00016697,,2,680.00,470.19,0.00,1360.00,missing_value
OI000089922,ORD00016709,ITEM0143,1,540.00,180.93,0.00,540.00,orphan_foreign_key
OI000089987,ORD00016721,ITEM0042,1,5500.00,2384.10,0.00,5500.00,orphan_foreign_key
OI000089989,ORD00016721,ITEM0135,1,105.00,69.46,0.00,105.00,orphan_foreign_key
OI000090213,ORD00016765,ITEM0123,3,310.00,138.90,0.00,930.00,orphan_foreign_key
OI000090484,ORD00016815,,1,1090.00,392.41,0.00,1090.00,missing_value
OI000090549,ORD00016826,,2,470.00,148.21,0.00,940.00,missing_value
OI000090994,ORD00016907,,3,60.00,40.23,0.00,180.00,missing_value
OI000091210,ORD00016946,ITEM0045,-1,1530.00,595.53,0.00,1530.00,negative_quantity
OI000091216,ORD00016947,ITEM0057,2,650.00,425.65,0.00,1300.00,orphan_foreign_key
OI000091217,ORD00016947,ITEM0063,1,550.00,230.52,0.00,550.00,orphan_foreign_key
OI000091218,ORD00016947,ITEM0068,2,680.00,470.19,0.00,1360.00,orphan_foreign_key
OI000091224,ORD00016948,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000091346,ORD00016969,ITEM0076,1,720.00,281.82,0.00,720.00,orphan_foreign_key
OI000091348,ORD00016969,ITEM0131,2,350.00,145.91,140.00,560.00,orphan_foreign_key
OI000091349,ORD00016969,ITEM0134,2,160.00,105.60,0.00,320.00,orphan_foreign_key
OI000091350,ORD00016969,ITEM0138,1,260.00,108.52,0.00,260.00,orphan_foreign_key
OI000091351,ORD00016969,ITEM0139,3,400.00,66.93,0.00,1200.00,orphan_foreign_key
OI000091396,ORD00016977,ITEM0046,2,2740.00,1088.75,0.00,5480.00,orphan_foreign_key
OI000091935,ORD00017075,ITEM0069,1,900.00,391.06,0.00,900.00,orphan_foreign_key
OI000091936,ORD00017075,ITEM0126,1,150.00,64.34,30.00,120.00,orphan_foreign_key
OI000091937,ORD00017075,ITEM0129,1,550.00,174.84,110.00,440.00,orphan_foreign_key
OI000092069,ORD00017104,ITEM0050,1,1720.00,751.10,0.00,1720.00,orphan_foreign_key
OI000092070,ORD00017104,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
OI000092072,ORD00017104,ITEM0093,1,1090.00,392.41,0.00,1090.00,orphan_foreign_key
OI000092161,ORD00017123,ITEM0063,1,550.00,230.52,0.00,550.00,orphan_foreign_key
OI000092163,ORD00017123,ITEM0157,1,750.00,296.36,0.00,750.00,orphan_foreign_key
OI000092282,ORD00017145,ITEM0055,2,710.00,227.76,0.00,1420.00,orphan_foreign_key
OI000092318,ORD00017152,ITEM0008,1,990.00,157.77,0.00,990.00,orphan_foreign_key
OI000092451,ORD00017184,,1,790.00,332.55,0.00,790.00,missing_value
OI000092745,ORD00017239,ITEM0139,1,400.00,66.93,0.00,400.00,orphan_foreign_key
OI000092752,ORD00017241,ITEM0041,3,1200.00,476.05,0.00,3600.00,orphan_foreign_key
OI000092810,ORD00017251,ITEM1269,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000092927,ORD00017273,ITEM0068,-1,680.00,470.19,0.00,680.00,negative_quantity
OI000093231,ORD00017327,ITEM0045,2,1530.00,595.53,0.00,3060.00,orphan_foreign_key
OI000093344,ORD00017349,ITEM0016,1,550.00,202.60,110.00,440.00,orphan_foreign_key
OI000093345,ORD00017349,ITEM0033,1,850.00,287.18,0.00,850.00,orphan_foreign_key
OI000093353,ORD00017349,ITEM0160,1,100.00,44.23,0.00,100.00,orphan_foreign_key
OI000093445,ORD00017369,ITEM0151,-2,60.00,40.23,0.00,120.00,negative_quantity
OI000093498,ORD00017380,ITEM0048,1,1460.00,572.91,0.00,1460.00,orphan_foreign_key
OI000093499,ORD00017380,ITEM0051,1,680.00,266.66,0.00,680.00,orphan_foreign_key
OI000093575,ORD00017391,ITEM0016,1,550.00,202.60,0.00,550.00,orphan_foreign_key
OI000093576,ORD00017391,ITEM0022,1,480.00,164.43,0.00,480.00,orphan_foreign_key
OI000093595,ORD00017395,ITEM0002,1,210.00,72.86,0.00,210.00,orphan_foreign_key
OI000093597,ORD00017395,ITEM0134,2,160.00,105.60,0.00,320.00,orphan_foreign_key
OI000093730,ORD00017419,,2,100.00,44.23,0.00,200.00,missing_value
OI000093833,ORD00017441,ITEM0816,1,450.00,181.98,0.00,450.00,orphan_foreign_key
OI000094045,ORD00017482,,1,630.00,269.61,0.00,630.00,missing_value
OI000094198,ORD00017509,ITEM0049,2,2540.00,1107.09,0.00,5080.00,orphan_foreign_key
OI000094236,ORD00017517,,1,160.00,105.60,0.00,160.00,missing_value
OI000094328,ORD98562179,ITEM0066,1,900.00,324.79,0.00,900.00,orphan_foreign_key
OI000094335,ORD05025472,ITEM0094,1,1500.00,682.35,0.00,1500.00,orphan_foreign_key
OI000094377,ORD00017544,ITEM8785,1,710.00,227.76,0.00,710.00,orphan_foreign_key
OI000094731,ORD00017606,ITEM0034,1,950.00,422.42,0.00,950.00,orphan_foreign_key
OI000094737,ORD00017606,ITEM0152,1,90.00,36.25,0.00,90.00,orphan_foreign_key
OI000094779,ORD00017615,ITEM0041,1,1200.00,476.05,0.00,1200.00,orphan_foreign_key
OI000094813,ORD00017623,,1,2740.00,1088.75,0.00,2740.00,missing_value
OI000094861,ORD00017632,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000094864,ORD00017632,ITEM0112,2,310.00,140.73,0.00,620.00,orphan_foreign_key
OI000094873,ORD00017634,ITEM0038,1,1100.00,465.70,0.00,1100.00,orphan_foreign_key
OI000094992,ORD00017655,ITEM0103,-2,2900.00,1178.96,0.00,5800.00,negative_quantity
OI000095049,ORD00017667,ITEM0055,-2,710.00,227.76,0.00,1420.00,negative_quantity
OI000095140,ORD46551468,ITEM0151,3,60.00,40.23,0.00,180.00,orphan_foreign_key
OI000095198,ORD00017696,ITEM0038,1,1100.00,465.70,0.00,1100.00,orphan_foreign_key
OI000095200,ORD00017696,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000095337,ORD00017723,,1,2740.00,1088.75,0.00,2740.00,missing_value
OI000095575,ORD00017763,ITEM0057,1,650.00,425.65,0.00,650.00,orphan_foreign_key
OI000095578,ORD00017763,ITEM0134,1,160.00,105.60,0.00,160.00,orphan_foreign_key
OI000095650,ORD00017775,ITEM0092,-1,1190.00,465.66,0.00,1190.00,negative_quantity
OI000095723,ORD00017786,ITEM0119,-1,470.00,169.51,0.00,470.00,negative_quantity
OI000095808,ORD00017803,ITEM0147,-1,470.00,148.21,0.00,470.00,negative_quantity
OI000095916,ORD00017825,,2,470.00,148.21,0.00,940.00,missing_value
OI000096020,ORD00017844,ITEM0147,-2,470.00,148.21,0.00,940.00,negative_quantity
OI000096074,ORD00017855,ITEM0065,1,1250.00,459.18,0.00,1250.00,orphan_foreign_key
OI000096076,ORD00017855,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000096187,ORD00017878,ITEM0043,3,4800.00,1920.49,0.00,14400.00,orphan_foreign_key
OI000096190,ORD00017878,ITEM0141,2,510.00,166.18,0.00,1020.00,orphan_foreign_key
OI000096191,ORD00017878,ITEM0148,1,300.00,200.34,0.00,300.00,orphan_foreign_key
OI000096338,ORD77072097,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000096376,ORD00017912,ITEM0045,2,1530.00,595.53,0.00,3060.00,orphan_foreign_key
OI000096378,ORD00017912,ITEM0154,5,350.00,118.60,0.00,1750.00,orphan_foreign_key
OI000096820,ORD00017993,,1,1220.00,521.65,0.00,1220.00,missing_value
OI000096922,ORD00018010,ITEM0135,-2,105.00,69.46,0.00,210.00,negative_quantity
OI000096969,ORD00018018,,2,500.00,174.09,200.00,800.00,missing_value
OI000096991,ORD00018021,ITEM2675,1,1350.00,462.06,0.00,1350.00,orphan_foreign_key
OI000097191,ORD00018062,ITEM0054,1,1280.00,409.33,0.00,1280.00,orphan_foreign_key
OI000097193,ORD00018062,ITEM0159,1,450.00,181.98,0.00,450.00,orphan_foreign_key
OI000097196,ORD00018063,ITEM0090,1,1750.00,627.19,0.00,1750.00,orphan_foreign_key
OI000097205,ORD00018064,ITEM0060,1,750.00,305.45,0.00,750.00,orphan_foreign_key
OI000097209,ORD00018064,ITEM0148,3,300.00,200.34,0.00,900.00,orphan_foreign_key
OI000097228,ORD00018068,ITEM0081,-1,1450.00,986.58,0.00,1450.00,negative_quantity
OI000097237,ORD00018069,ITEM0135,4,105.00,69.46,0.00,420.00,orphan_foreign_key
OI000097268,ORD00018074,ITEM0081,4,1450.00,986.58,0.00,5800.00,orphan_foreign_key
OI000097269,ORD00018074,ITEM0092,5,1190.00,465.66,0.00,5950.00,orphan_foreign_key
OI000097359,ORD00018089,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000097360,ORD00018089,ITEM0057,1,650.00,425.65,0.00,650.00,orphan_foreign_key
OI000097362,ORD00018089,ITEM0101,1,1230.00,414.61,0.00,1230.00,orphan_foreign_key
OI000097487,ORD00018117,,3,950.00,355.70,0.00,2850.00,missing_value
OI000097642,ORD00018145,ITEM0060,1,750.00,305.45,0.00,750.00,orphan_foreign_key
OI000097708,ORD00018157,ITEM0014,1,470.00,172.13,0.00,470.00,orphan_foreign_key
OI000097846,ORD00018183,ITEM0008,1,990.00,157.77,0.00,990.00,orphan_foreign_key
OI000097880,ORD00018188,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000097881,ORD00018188,ITEM0143,2,540.00,180.93,0.00,1080.00,orphan_foreign_key
OI000097883,ORD00018188,ITEM0157,2,750.00,296.36,0.00,1500.00,orphan_foreign_key
OI000097920,ORD00018195,ITEM0048,-1,1460.00,572.91,0.00,1460.00,negative_quantity
OI000097958,ORD64592012,ITEM0081,1,1450.00,986.58,0.00,1450.00,orphan_foreign_key
OI000098058,ORD00018222,ITEM0003,1,360.00,139.35,0.00,360.00,orphan_foreign_key
OI000098061,ORD00018222,ITEM0057,1,650.00,425.65,0.00,650.00,orphan_foreign_key
OI000098063,ORD00018222,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000098296,ORD00018264,,2,2740.00,1088.75,0.00,5480.00,missing_value
OI000098398,ORD65864160,ITEM0151,2,60.00,40.23,0.00,120.00,orphan_foreign_key
OI000098480,ORD00018298,ITEM0157,3,750.00,296.36,0.00,2250.00,orphan_foreign_key
OI000098544,ORD00018311,ITEM9509,2,710.00,227.76,0.00,1420.00,orphan_foreign_key
OI000098610,ORD00018324,ITEM0048,3,1460.00,572.91,0.00,4380.00,orphan_foreign_key
OI000098611,ORD00018324,ITEM0089,1,1950.00,833.24,0.00,1950.00,orphan_foreign_key
OI000098683,ORD00018338,,1,2540.00,1107.09,0.00,2540.00,missing_value
OI000098782,ORD00018357,ITEM0131,-1,350.00,145.91,0.00,350.00,negative_quantity
OI000098815,ORD00018364,ITEM0046,1,,1088.75,0.00,2740.00,invalid_price
OI000098920,ORD84514595,ITEM0063,1,550.00,230.52,0.00,550.00,orphan_foreign_key
OI000099452,ORD00018475,ITEM0138,-2,260.00,108.52,0.00,520.00,negative_quantity
OI000099525,ORD00018490,,1,1650.00,627.28,0.00,1650.00,missing_value
OI000099850,ORD00018548,ITEM0048,2,1460.00,572.91,0.00,2920.00,orphan_foreign_key
OI000099851,ORD00018548,ITEM0062,1,750.00,327.59,0.00,750.00,orphan_foreign_key
OI000099853,ORD00018548,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000099857,ORD00018549,,1,160.00,105.60,0.00,160.00,missing_value
OI000100041,ORD26943314,ITEM0147,2,470.00,148.21,0.00,940.00,orphan_foreign_key
OI000100472,ORD00018662,ITEM0133,1,170.00,73.21,0.00,170.00,orphan_foreign_key
OI000100473,ORD00018662,ITEM0135,1,105.00,69.46,0.00,105.00,orphan_foreign_key
OI000100581,ORD00018682,ITEM0087,1,3200.00,1337.75,0.00,3200.00,orphan_foreign_key
OI000100583,ORD00018682,ITEM0113,1,500.00,193.08,0.00,500.00,orphan_foreign_key
OI000100708,ORD00018705,ITEM0054,1,1280.00,409.33,0.00,1280.00,orphan_foreign_key
OI000100710,ORD00018705,ITEM0064,1,500.00,177.58,0.00,500.00,orphan_foreign_key
OI000100712,ORD00018705,ITEM0071,1,680.00,259.12,0.00,680.00,orphan_foreign_key
OI000100749,ORD00018713,ITEM0124,-1,180.00,123.74,36.00,144.00,negative_quantity
OI000100793,ORD00018722,ITEM0054,1,1280.00,409.33,0.00,1280.00,orphan_foreign_key
OI000100889,ORD00018741,,1,160.00,105.60,0.00,160.00,missing_value
OI000101097,ORD00018782,ITEM0112,-1,310.00,140.73,0.00,310.00,negative_quantity
OI000101153,ORD00018794,ITEM0055,-1,710.00,227.76,0.00,710.00,negative_quantity
OI000101200,ORD00018803,ITEM0134,-2,160.00,105.60,0.00,320.00,negative_quantity
OI000101287,ORD00018820,ITEM0066,4,900.00,324.79,0.00,3600.00,orphan_foreign_key
OI000101433,ORD00018849,ITEM0033,2,850.00,287.18,0.00,1700.00,orphan_foreign_key
OI000101436,ORD00018849,ITEM0134,2,160.00,105.60,0.00,320.00,orphan_foreign_key
OI000101476,ORD00018858,,1,680.00,259.12,0.00,680.00,missing_value
OI000101590,ORD00018880,ITEM0154,-1,350.00,118.60,0.00,350.00,negative_quantity
OI000101660,ORD00018891,ITEM0147,1,470.00,148.21,0.00,470.00,orphan_foreign_key
OI000101698,ORD47680848,ITEM0049,5,2540.00,1107.09,0.00,12700.00,orphan_foreign_key
OI000101716,ORD00018902,ITEM0055,1,710.00,227.76,0.00,710.00,orphan_foreign_key
OI000101719,ORD00018902,ITEM0156,3,120.00,43.10,0.00,360.00,orphan_foreign_key
OI000101809,ORD00018921,ITEM0045,1,1530.00,595.53,0.00,1530.00,orphan_foreign_key
OI000101847,ORD00018928,ITEM0084,-1,1200.00,403.02,0.00,1200.00,negative_quantity
OI000102133,ORD00018982,ITEM0064,3,500.00,177.58,0.00,1500.00,orphan_foreign_key
OI000102134,ORD00018982,ITEM0103,1,2900.00,1178.96,0.00,2900.00,orphan_foreign_key
OI000102425,ORD00019035,,2,1530.00,595.53,0.00,3060.00,missing_value
OI000102426,ORD00019035,ITEM0061,2,950.00,345.20,0.00,1900.00,orphan_foreign_key
OI000102558,ORD00019059,ITEM0068,1,680.00,470.19,0.00,680.00,orphan_foreign_key
