wastage_id,item_id,location_id,date,quantity_wasted,unit,cost_of_waste,reason
WST0012005,ITEM0139,LOC0001,2025-03-16,0.040,liters,7.65,Overproduction
WST0051317,ITEM0139,LOC0002,2025-11-08,0.040,liters,7.95,Overproduction
WST0009038,ITEM0139,LOC0007,2025-02-26,0.050,liters,9.56,Expired
WST0016155,ITEM0139,LOC0010,2025-04-10,0.110,liters,21.04,CustomerReturn
WST0022660,ITEM0139,LOC0011,2025-05-20,0.070,liters,13.39,Spoilage
WST0041706,ITEM0139,LOC0012,2025-09-09,0.020,liters,3.97,PrepError
WST0038408,ITEM0139,LOC0015,2025-08-21,0.040,liters,7.65,Overproduction
WST0024203,ITEM0139,LOC0016,2025-05-29,0.120,liters,22.95,Overproduction
WST0034184,ITEM0139,LOC0016,2025-07-29,0.090,liters,17.21,Overproduction
WST0045140,ITEM0139,LOC0017,2025-09-30,0.040,liters,7.95,Overproduction
WST0054878,ITEM0139,LOC0020,2025-11-29,0.010,liters,1.99,CustomerReturn
WST0004733,ITEM0139,LOC0021,2025-01-29,0.010,liters,1.81,Spoilage
WST0059692,ITEM0139,LOC0021,2025-12-28,0.280,liters,55.63,Spoilage
WST0022387,ITEM0139,LOC0023,2025-05-18,0.100,liters,19.12,Overproduction
WST0028077,ITEM0139,LOC0025,2025-06-21,0.060,liters,11.47,Overproduction
WST0009651,ITEM0140,LOC0001,2025-03-02,0.040,liters,7.52,Overproduction
WST0055075,ITEM0140,LOC0001,2025-12-01,0.050,liters,9.71,Overproduction
WST0009179,ITEM0140,LOC0002,2025-02-27,0.020,liters,3.76,Overproduction
WST0055775,ITEM0140,LOC0004,2025-12-05,0.040,liters,7.77,Overproduction
WST0036090,ITEM0140,LOC0007,2025-08-09,0.010,liters,1.88,Overproduction
WST0021878,ITEM0140,LOC0011,2025-05-15,0.020,liters,3.76,Expired
WST0024997,ITEM0140,LOC0012,2025-06-03,0.040,liters,7.52,CustomerReturn
WST0021576,ITEM0140,LOC0015,2025-05-13,0.090,liters,16.91,Overproduction
WST0031840,ITEM0140,LOC0015,2025-07-15,0.010,liters,1.88,Expired
WST0058278,ITEM0140,LOC0019,2025-12-20,0.020,liters,3.88,Spoilage
WST0007898,ITEM0140,LOC0023,2025-02-18,0.060,liters,11.27,Overproduction
WST0026247,ITEM0140,LOC0023,2025-06-10,0.050,liters,9.40,CustomerReturn
WST0009806,ITEM0140,LOC0025,2025-03-02,0.020,liters,3.76,PrepError
WST0027564,ITEM0141,LOC0002,2025-06-19,0.060,liters,28.49,CustomerReturn
WST0015666,ITEM0141,LOC0008,2025-04-07,0.160,liters,75.97,Overproduction
WST0018449,ITEM0141,LOC0010,2025-04-24,0.020,liters,9.50,CustomerReturn
WST0045436,ITEM0141,LOC0010,2025-10-02,0.060,liters,28.49,Overproduction
WST0024010,ITEM0141,LOC0011,2025-05-28,0.020,liters,9.50,Spoilage
WST0000939,ITEM0141,LOC0012,2025-01-06,0.020,liters,8.97,Spoilage
WST0009424,ITEM0141,LOC0014,2025-02-28,0.060,liters,28.49,CustomerReturn
WST0058403,ITEM0141,LOC0014,2025-12-21,0.080,liters,37.98,Overproduction
WST0021914,ITEM0141,LOC0017,2025-05-15,0.190,liters,90.21,CustomerReturn
WST0022884,ITEM0141,LOC0017,2025-05-21,0.130,liters,61.72,PrepError
WST0030383,ITEM0141,LOC0017,2025-07-06,0.100,liters,47.48,Overproduction
WST0044970,ITEM0141,LOC0017,2025-09-29,0.160,liters,75.97,CustomerReturn
WST0013433,ITEM0141,LOC0018,2025-03-24,0.110,liters,52.23,Expired
WST0002925,ITEM0141,LOC0019,2025-01-18,0.040,liters,17.94,CustomerReturn
WST0049318,ITEM0141,LOC0019,2025-10-26,0.070,liters,33.24,Overproduction
WST0012973,ITEM0141,LOC0020,2025-03-21,0.070,liters,33.24,PrepError
WST0017541,ITEM0141,LOC0020,2025-04-18,0.130,liters,61.72,Overproduction
WST0004893,ITEM0141,LOC0021,2025-01-30,0.080,liters,35.89,Expired
WST0003303,ITEM0141,LOC0025,2025-01-20,0.030,liters,13.46,PrepError
WST0025782,ITEM0141,LOC0025,2025-06-07,0.010,liters,4.75,Overproduction
WST0025133,ITEM0142,LOC0006,2025-06-04,0.010,liters,6.98,CustomerReturn
WST0005113,ITEM0142,LOC0009,2025-02-01,0.040,liters,27.92,Overproduction
WST0003218,ITEM0142,LOC0013,2025-01-20,0.020,liters,13.26,Expired
WST0040068,ITEM0142,LOC0013,2025-08-30,0.030,liters,20.94,Overproduction
WST0031050,ITEM0142,LOC0015,2025-07-10,0.020,liters,13.96,Expired
WST0022691,ITEM0142,LOC0016,2025-05-20,0.020,liters,13.96,CustomerReturn
WST0059150,ITEM0142,LOC0017,2025-12-25,0.020,liters,14.28,CustomerReturn
WST0023378,ITEM0142,LOC0020,2025-05-24,0.040,liters,27.92,Overproduction
WST0024226,ITEM0142,LOC0020,2025-05-29,0.030,liters,20.94,Overproduction
WST0032532,ITEM0142,LOC0020,2025-07-19,0.030,liters,20.94,PrepError
WST0011868,ITEM0143,LOC0004,2025-03-15,0.020,liters,10.34,Overproduction
WST0010362,ITEM0143,LOC0005,2025-03-06,0.360,liters,186.10,Expired
WST0006175,ITEM0143,LOC0006,2025-02-08,0.040,liters,20.68,PrepError
WST0006682,ITEM0143,LOC0007,2025-02-11,0.090,liters,46.52,Expired
WST0024624,ITEM0143,LOC0010,2025-06-01,0.030,liters,15.51,Expired
WST0042030,ITEM0143,LOC0012,2025-09-11,0.040,liters,21.44,Expired
WST0012413,ITEM0143,LOC0013,2025-03-18,0.400,liters,206.78,CustomerReturn
WST0056710,ITEM0144,LOC0022,2025-12-10,0.250,liters,233.00,Overproduction
WST0040543,ITEM0145,LOC0007,2025-09-02,0.170,liters,73.44,Spoilage
WST0053787,ITEM0145,LOC0008,2025-11-23,0.010,liters,4.32,Expired
WST0034155,ITEM0145,LOC0013,2025-07-29,0.140,liters,57.72,Spoilage
WST0043771,ITEM0145,LOC0015,2025-09-22,0.040,liters,17.28,Overproduction
WST0023883,ITEM0145,LOC0019,2025-05-27,0.330,liters,136.04,Expired
WST0030567,ITEM0145,LOC0020,2025-07-07,0.110,liters,45.35,Overproduction
WST0036198,ITEM0145,LOC0022,2025-08-09,0.280,liters,115.43,PrepError
WST0042694,ITEM0145,LOC0022,2025-09-15,0.260,liters,112.31,CustomerReturn
WST0047284,ITEM0146,LOC0001,2025-10-14,0.020,liters,11.85,Overproduction
WST0022123,ITEM0146,LOC0005,2025-05-17,0.100,liters,57.41,CustomerReturn
WST0027938,ITEM0146,LOC0005,2025-06-21,0.060,liters,34.45,PrepError
WST0025953,ITEM0146,LOC0006,2025-06-09,0.020,liters,11.48,Spoilage
WST0018716,ITEM0146,LOC0007,2025-04-26,0.050,liters,28.71,Overproduction
WST0059272,ITEM0146,LOC0008,2025-12-26,0.050,liters,29.62,Overproduction
WST0027972,ITEM0146,LOC0010,2025-06-21,0.070,liters,40.19,Overproduction
WST0050396,ITEM0146,LOC0010,2025-11-02,0.050,liters,29.62,Expired
WST0041089,ITEM0146,LOC0016,2025-09-05,0.040,liters,23.70,PrepError
WST0045476,ITEM0146,LOC0016,2025-10-02,0.090,liters,53.32,PrepError
WST0027846,ITEM0146,LOC0017,2025-06-20,0.070,liters,40.19,Expired
WST0020093,ITEM0146,LOC0018,2025-05-04,0.100,liters,57.41,Overproduction
WST0012817,ITEM0146,LOC0020,2025-03-20,0.040,liters,22.97,PrepError
WST0016690,ITEM0146,LOC0020,2025-04-13,0.020,liters,11.48,CustomerReturn
WST0032408,ITEM0146,LOC0023,2025-07-18,0.070,liters,40.19,Overproduction
WST0044346,ITEM0146,LOC0023,2025-09-25,0.040,liters,23.70,PrepError
WST0042914,ITEM0147,LOC0006,2025-09-17,0.010,liters,4.41,Expired
WST0049395,ITEM0147,LOC0007,2025-10-27,0.450,liters,198.26,Expired
WST0013067,ITEM0147,LOC0010,2025-03-22,0.010,liters,4.23,Spoilage
WST0030201,ITEM0147,LOC0012,2025-07-05,0.220,liters,93.16,Overproduction
WST0058940,ITEM0147,LOC0013,2025-12-24,0.830,liters,365.67,Spoilage
WST0014740,ITEM0147,LOC0014,2025-04-01,0.080,liters,33.88,Overproduction
WST0022862,ITEM0147,LOC0014,2025-05-21,0.020,liters,8.47,PrepError
WST0028803,ITEM0147,LOC0014,2025-06-26,0.460,liters,194.79,Overproduction
WST0055004,ITEM0147,LOC0014,2025-11-30,0.770,liters,339.24,Overproduction
WST0026389,ITEM0147,LOC0018,2025-06-11,0.480,liters,203.26,Spoilage
WST0031857,ITEM0147,LOC0018,2025-07-15,0.190,liters,80.46,Overproduction
WST0025748,ITEM0147,LOC0020,2025-06-07,0.330,liters,139.74,Overproduction
WST0050337,ITEM0147,LOC0024,2025-11-01,0.270,liters,118.95,Spoilage
WST0024103,ITEM0147,LOC0025,2025-05-28,0.200,liters,84.69,CustomerReturn
WST0050027,ITEM0147,LOC0025,2025-10-30,0.190,liters,83.71,Overproduction
WST0040999,ITEM0148,LOC0001,2025-09-05,2.000,pcs,417.14,Expired
WST0034986,ITEM0148,LOC0004,2025-08-03,2.000,pcs,417.14,Spoilage
WST0011025,ITEM0148,LOC0007,2025-03-10,1.000,pcs,200.34,Expired
WST0021529,ITEM0148,LOC0007,2025-05-13,1.000,pcs,208.57,Spoilage
WST0012743,ITEM0148,LOC0010,2025-03-20,1.000,pcs,208.57,Spoilage
WST0009414,ITEM0148,LOC0012,2025-02-28,2.000,pcs,400.68,Overproduction
WST0024500,ITEM0148,LOC0013,2025-05-31,1.000,pcs,208.57,Spoilage
WST0046431,ITEM0148,LOC0013,2025-10-08,1.000,pcs,208.57,Overproduction
WST0048514,ITEM0148,LOC0013,2025-10-21,1.000,pcs,208.57,Overproduction
WST0017987,ITEM0148,LOC0015,2025-04-21,4.000,pcs,834.28,Expired
WST0018333,ITEM0148,LOC0015,2025-04-23,1.000,pcs,208.57,CustomerReturn
WST0051410,ITEM0148,LOC0017,2025-11-08,1.000,pcs,208.57,PrepError
WST0005814,ITEM0148,LOC0018,2025-02-05,1.000,pcs,200.34,Spoilage
WST0045340,ITEM0148,LOC0020,2025-10-01,2.000,pcs,417.14,Overproduction
WST0019810,ITEM0148,LOC0021,2025-05-02,1.000,pcs,208.57,Expired
WST0003941,ITEM0148,LOC0023,2025-01-24,3.000,pcs,601.02,Overproduction
WST0035314,ITEM0149,LOC0001,2025-08-05,1.000,pcs,165.96,Expired
WST0027745,ITEM0149,LOC0002,2025-06-20,1.000,pcs,165.96,Expired
WST0009537,ITEM0149,LOC0008,2025-03-01,1.000,pcs,156.59,Overproduction
WST0026316,ITEM0149,LOC0008,2025-06-11,1.000,pcs,165.96,PrepError
WST0041702,ITEM0149,LOC0011,2025-09-09,1.000,pcs,173.20,Expired
WST0027160,ITEM0149,LOC0012,2025-06-16,1.000,pcs,165.96,Spoilage
WST0005929,ITEM0149,LOC0013,2025-02-06,1.000,pcs,156.59,PrepError
WST0022484,ITEM0149,LOC0013,2025-05-19,1.000,pcs,165.96,Expired
WST0032813,ITEM0149,LOC0013,2025-07-21,1.000,pcs,165.96,Spoilage
WST0047896,ITEM0149,LOC0013,2025-10-17,1.000,pcs,173.20,Overproduction
WST0049434,ITEM0149,LOC0013,2025-10-27,1.000,pcs,173.20,PrepError
WST0022679,ITEM0149,LOC0014,2025-05-20,1.000,pcs,165.96,Expired
WST0023690,ITEM0149,LOC0016,2025-05-26,1.000,pcs,165.96,Overproduction
WST0031056,ITEM0149,LOC0016,2025-07-10,1.000,pcs,165.96,Overproduction
WST0007578,ITEM0149,LOC0022,2025-02-16,1.000,pcs,156.59,Overproduction
WST0016082,ITEM0149,LOC0022,2025-04-09,1.000,pcs,165.96,PrepError
WST0003129,ITEM0149,LOC0025,2025-01-19,1.000,pcs,156.59,Spoilage
WST0053885,ITEM0150,LOC0002,2025-11-24,1.000,pcs,50.35,Expired
WST0058862,ITEM0150,LOC0003,2025-12-24,1.000,pcs,50.35,Overproduction
WST0017760,ITEM0150,LOC0004,2025-04-20,1.000,pcs,48.98,PrepError
WST0030616,ITEM0150,LOC0004,2025-07-08,2.000,pcs,97.96,Overproduction
WST0045065,ITEM0150,LOC0004,2025-09-30,1.000,pcs,50.35,Overproduction
WST0020524,ITEM0150,LOC0007,2025-05-07,1.000,pcs,48.98,Overproduction
WST0045925,ITEM0150,LOC0010,2025-10-05,1.000,pcs,50.35,Expired
WST0046243,ITEM0150,LOC0011,2025-10-07,1.000,pcs,50.35,Spoilage
WST0035768,ITEM0150,LOC0012,2025-08-07,1.000,pcs,48.98,Overproduction
WST0001457,ITEM0150,LOC0013,2025-01-09,1.000,pcs,45.55,Expired
WST0001466,ITEM0150,LOC0014,2025-01-09,1.000,pcs,45.55,Expired
WST0044634,ITEM0150,LOC0014,2025-09-27,1.000,pcs,50.35,PrepError
WST0054500,ITEM0150,LOC0014,2025-11-27,1.000,pcs,50.35,Expired
WST0020741,ITEM0150,LOC0015,2025-05-08,1.000,pcs,48.98,Overproduction
WST0040776,ITEM0150,LOC0016,2025-09-03,1.000,pcs,50.35,PrepError
WST0012124,ITEM0150,LOC0022,2025-03-16,1.000,pcs,48.98,Spoilage
WST0013453,ITEM0150,LOC0022,2025-03-24,1.000,pcs,48.98,Overproduction
WST0040481,ITEM0150,LOC0023,2025-09-01,2.000,pcs,100.70,Overproduction
WST0042105,ITEM0151,LOC0001,2025-09-12,1.000,pcs,45.19,Overproduction
WST0012175,ITEM0151,LOC0004,2025-03-17,1.000,pcs,43.08,Overproduction
WST0037954,ITEM0151,LOC0006,2025-08-19,1.000,pcs,43.08,PrepError
WST0019747,ITEM0151,LOC0009,2025-05-02,1.000,pcs,43.08,Overproduction
WST0044769,ITEM0151,LOC0009,2025-09-28,1.000,pcs,45.19,Expired
WST0038570,ITEM0151,LOC0011,2025-08-22,2.000,pcs,86.16,Overproduction
WST0054480,ITEM0151,LOC0011,2025-11-27,1.000,pcs,45.19,Overproduction
WST0030347,ITEM0151,LOC0012,2025-07-06,3.000,pcs,129.24,Expired
WST0048511,ITEM0151,LOC0012,2025-10-21,1.000,pcs,45.19,Spoilage
WST0020388,ITEM0151,LOC0013,2025-05-06,1.000,pcs,43.08,Overproduction
WST0006412,ITEM0151,LOC0017,2025-02-09,1.000,pcs,40.23,PrepError
WST0039381,ITEM0151,LOC0018,2025-08-26,1.000,pcs,43.08,Overproduction
WST0029961,ITEM0151,LOC0021,2025-07-03,2.000,pcs,86.16,PrepError
WST0004753,ITEM0151,LOC0024,2025-01-29,1.000,pcs,40.23,PrepError
WST0052441,ITEM0151,LOC0024,2025-11-14,1.000,pcs,45.19,Overproduction
WST0055901,ITEM0151,LOC0025,2025-12-05,1.000,pcs,45.19,Spoilage
WST0052599,ITEM0152,LOC0001,2025-11-16,1.000,pcs,40.74,Overproduction
WST0049377,ITEM0152,LOC0005,2025-10-27,1.000,pcs,40.74,Overproduction
WST0007801,ITEM0152,LOC0006,2025-02-18,2.000,pcs,72.50,PrepError
WST0050544,ITEM0152,LOC0007,2025-11-03,2.000,pcs,81.48,Spoilage
WST0009878,ITEM0152,LOC0010,2025-03-03,1.000,pcs,36.25,Spoilage
WST0035390,ITEM0152,LOC0011,2025-08-05,1.000,pcs,38.94,Overproduction
WST0047192,ITEM0152,LOC0011,2025-10-13,1.000,pcs,40.74,Spoilage
WST0026522,ITEM0152,LOC0013,2025-06-12,2.000,pcs,77.88,Overproduction
WST0043940,ITEM0152,LOC0013,2025-09-23,2.000,pcs,81.48,Overproduction
WST0044978,ITEM0152,LOC0018,2025-09-29,1.000,pcs,40.74,Overproduction
WST0033219,ITEM0152,LOC0023,2025-07-23,1.000,pcs,38.94,Overproduction
WST0031920,ITEM0153,LOC0002,2025-07-16,1.000,pcs,16.47,Expired
WST0050687,ITEM0153,LOC0005,2025-11-04,1.000,pcs,16.47,Overproduction
WST0042455,ITEM0153,LOC0008,2025-09-14,1.000,pcs,16.47,Overproduction
WST0011826,ITEM0153,LOC0022,2025-03-14,1.000,pcs,15.78,Overproduction
WST0019182,ITEM0153,LOC0025,2025-04-28,1.000,pcs,16.47,CustomerReturn
WST0028389,ITEM0153,LOC0025,2025-06-23,1.000,pcs,16.47,Spoilage
WST0010851,ITEM0154,LOC0006,2025-03-09,1.000,pcs,118.60,Spoilage
WST0006693,ITEM0154,LOC0009,2025-02-11,1.000,pcs,118.60,Expired
WST0002857,ITEM0154,LOC0010,2025-01-18,1.000,pcs,118.60,Expired
WST0052365,ITEM0154,LOC0013,2025-11-14,1.000,pcs,126.03,Overproduction
WST0031835,ITEM0154,LOC0014,2025-07-15,1.000,pcs,126.03,Expired
WST0058416,ITEM0154,LOC0016,2025-12-21,1.000,pcs,126.03,Overproduction
WST0050298,ITEM0154,LOC0019,2025-11-01,1.000,pcs,126.03,Overproduction
WST0008492,ITEM0154,LOC0020,2025-02-22,1.000,pcs,118.60,Spoilage
WST0043497,ITEM0154,LOC0025,2025-09-20,1.000,pcs,126.03,Overproduction
WST0005714,ITEM0155,LOC0004,2025-02-05,1.000,pcs,88.60,PrepError
WST0009019,ITEM0155,LOC0004,2025-02-26,1.000,pcs,88.60,Overproduction
WST0026651,ITEM0155,LOC0006,2025-06-13,1.000,pcs,93.65,Expired
WST0001765,ITEM0155,LOC0009,2025-01-11,1.000,pcs,88.60,Overproduction
WST0025977,ITEM0155,LOC0009,2025-06-09,1.000,pcs,93.65,Overproduction
WST0013573,ITEM0155,LOC0011,2025-03-25,1.000,pcs,93.65,Overproduction
WST0032980,ITEM0155,LOC0015,2025-07-22,1.000,pcs,93.65,CustomerReturn
WST0045484,ITEM0155,LOC0017,2025-10-02,1.000,pcs,95.85,Expired
WST0007090,ITEM0155,LOC0018,2025-02-13,1.000,pcs,88.60,Overproduction
WST0037135,ITEM0155,LOC0018,2025-08-14,1.000,pcs,93.65,Overproduction
WST0035830,ITEM0155,LOC0021,2025-08-07,1.000,pcs,93.65,Expired
WST0013651,ITEM0155,LOC0023,2025-03-25,1.000,pcs,93.65,Spoilage
WST0030429,ITEM0155,LOC0025,2025-07-06,1.000,pcs,93.65,Expired
WST0060113,ITEM0156,LOC0003,2025-12-31,1.000,pcs,48.41,Overproduction
WST0012354,ITEM0156,LOC0006,2025-03-18,1.000,pcs,46.27,Overproduction
WST0047701,ITEM0156,LOC0010,2025-10-16,1.000,pcs,48.41,Expired
WST0003069,ITEM0156,LOC0015,2025-01-19,2.000,pcs,86.20,PrepError
WST0060029,ITEM0156,LOC0018,2025-12-30,1.000,pcs,48.41,Overproduction
WST0037508,ITEM0156,LOC0024,2025-08-16,1.000,pcs,46.27,Overproduction
WST0057050,ITEM0156,LOC0024,2025-12-12,1.000,pcs,48.41,Overproduction
WST0013330,ITEM0157,LOC0005,2025-03-24,1.000,pcs,314.38,Overproduction
WST0040531,ITEM0157,LOC0005,2025-09-02,1.000,pcs,322.21,Expired
WST0000402,ITEM0157,LOC0009,2025-01-03,1.000,pcs,296.36,Overproduction
WST0000109,ITEM0157,LOC0013,2025-01-01,1.000,pcs,296.36,Overproduction
WST0036314,ITEM0157,LOC0013,2025-08-10,1.000,pcs,314.38,Overproduction
WST0043941,ITEM0157,LOC0013,2025-09-23,1.000,pcs,322.21,Overproduction
WST0044805,ITEM0157,LOC0016,2025-09-28,1.000,pcs,322.21,Expired
WST0042677,ITEM0157,LOC0019,2025-09-15,1.000,pcs,322.21,PrepError
WST0057646,ITEM0157,LOC0020,2025-12-16,2.000,pcs,644.42,Overproduction
WST0008356,ITEM0157,LOC0021,2025-02-21,1.000,pcs,296.36,Overproduction
WST0011458,ITEM0157,LOC0022,2025-03-12,2.000,pcs,592.72,Overproduction
WST0011989,ITEM0157,LOC0023,2025-03-15,2.000,pcs,628.76,CustomerReturn
WST0047776,ITEM0157,LOC0023,2025-10-16,2.000,pcs,644.42,Overproduction
WST0014806,ITEM0157,LOC0024,2025-04-01,1.000,pcs,314.38,CustomerReturn
WST0048248,ITEM0157,LOC0025,2025-10-19,1.000,pcs,322.21,PrepError
WST0002162,ITEM0158,LOC0004,2025-01-14,1.000,pcs,143.84,PrepError
WST0036861,ITEM0158,LOC0007,2025-08-13,1.000,pcs,151.76,Overproduction
WST0034136,ITEM0158,LOC0010,2025-07-29,1.000,pcs,151.76,CustomerReturn
WST0030520,ITEM0158,LOC0013,2025-07-07,1.000,pcs,151.76,Overproduction
WST0001187,ITEM0158,LOC0021,2025-01-07,1.000,pcs,143.84,PrepError
WST0002460,ITEM0158,LOC0025,2025-01-15,1.000,pcs,143.84,Spoilage
WST0004284,ITEM0159,LOC0004,2025-01-27,2.000,pcs,363.96,Spoilage
WST0040520,ITEM0159,LOC0004,2025-09-02,1.000,pcs,192.62,Overproduction
WST0035725,ITEM0159,LOC0006,2025-08-07,1.000,pcs,192.62,Expired
WST0025146,ITEM0159,LOC0007,2025-06-04,1.000,pcs,192.62,Expired
WST0029712,ITEM0159,LOC0009,2025-07-02,2.000,pcs,385.24,Spoilage
WST0057582,ITEM0159,LOC0010,2025-12-16,1.000,pcs,192.62,Overproduction
WST0043574,ITEM0159,LOC0011,2025-09-21,1.000,pcs,192.62,Overproduction
WST0038962,ITEM0159,LOC0014,2025-08-24,1.000,pcs,192.62,Expired
WST0031841,ITEM0159,LOC0015,2025-07-15,1.000,pcs,192.62,Overproduction
WST0042354,ITEM0159,LOC0016,2025-09-13,1.000,pcs,192.62,Expired
WST0007238,ITEM0159,LOC0018,2025-02-14,1.000,pcs,181.98,Overproduction
WST0045833,ITEM0159,LOC0019,2025-10-04,1.000,pcs,192.62,Expired
WST0030755,ITEM0159,LOC0025,2025-07-08,1.000,pcs,192.62,Spoilage
WST0026273,ITEM0160,LOC0001,2025-06-11,1.000,pcs,46.24,Expired
WST0031427,ITEM0160,LOC0001,2025-07-13,1.000,pcs,46.24,Expired
WST0029837,ITEM0160,LOC0002,2025-07-03,1.000,pcs,46.24,Expired
WST0046841,ITEM0160,LOC0002,2025-10-11,2.000,pcs,94.60,Overproduction
WST0037545,ITEM0160,LOC0003,2025-08-17,1.000,pcs,46.24,Overproduction
WST0040160,ITEM0160,LOC0003,2025-08-31,1.000,pcs,46.24,Overproduction
WST0058176,ITEM0160,LOC0003,2025-12-20,2.000,pcs,94.60,Spoilage
WST0045232,ITEM0160,LOC0004,2025-10-01,1.000,pcs,47.30,PrepError
WST0017460,ITEM0160,LOC0006,2025-04-18,1.000,pcs,46.24,Overproduction
WST0043384,ITEM0160,LOC0007,2025-09-20,1.000,pcs,47.30,PrepError
WST0028140,ITEM0160,LOC0011,2025-06-22,1.000,pcs,46.24,Overproduction
WST0040402,ITEM0160,LOC0012,2025-09-01,1.000,pcs,47.30,Spoilage
WST0058078,ITEM0160,LOC0013,2025-12-19,1.000,pcs,47.30,Overproduction
WST0003544,ITEM0160,LOC0015,2025-01-22,1.000,pcs,44.23,Overproduction
WST0008473,ITEM0160,LOC0017,2025-02-22,1.000,pcs,44.23,CustomerReturn
WST0021082,ITEM0160,LOC0017,2025-05-10,1.000,pcs,46.24,Overproduction
WST0046919,ITEM0160,LOC0017,2025-10-11,1.000,pcs,47.30,PrepError
WST0022537,ITEM0160,LOC0019,2025-05-19,1.000,pcs,46.24,Overproduction
WST0013004,ITEM0160,LOC0025,2025-03-21,1.000,pcs,46.24,Expired
WST0027098,ITEM0001,LOC0005,2025-06-16,1.000,pcs,93.07,Overproduction
WST0024146,ITEM0001,LOC0007,2025-05-29,1.000,pcs,93.07,Overproduction
WST0024969,ITEM0001,LOC0010,2025-06-03,1.000,pcs,93.07,Overproduction
WST0031660,ITEM0001,LOC0014,2025-07-14,1.000,pcs,93.07,Overproduction
WST0023858,ITEM0001,LOC0016,2025-05-27,1.000,pcs,93.07,Overproduction
WST0039407,ITEM0001,LOC0022,2025-08-26,1.000,pcs,93.07,Expired
WST0060056,ITEM0001,LOC0022,2025-12-30,1.000,pcs,95.57,Overproduction
WST0049511,ITEM0001,LOC0025,2025-10-27,1.000,pcs,95.57,Overproduction
WST0000374,ITEM0002,LOC0003,2025-01-03,1.000,pcs,67.63,Expired
WST0018845,ITEM0002,LOC0003,2025-04-27,1.000,pcs,72.86,Spoilage
WST0007606,ITEM0002,LOC0004,2025-02-17,1.000,pcs,72.86,Spoilage
WST0041647,ITEM0002,LOC0004,2025-09-09,1.000,pcs,75.87,Expired
WST0048454,ITEM0002,LOC0004,2025-10-21,1.000,pcs,75.87,Overproduction
WST0027136,ITEM0002,LOC0010,2025-06-16,1.000,pcs,72.86,Overproduction
WST0034306,ITEM0002,LOC0010,2025-07-30,1.000,pcs,72.86,Overproduction
WST0045443,ITEM0002,LOC0012,2025-10-02,1.000,pcs,75.87,PrepError
WST0015399,ITEM0002,LOC0014,2025-04-05,1.000,pcs,72.86,Overproduction
WST0005938,ITEM0002,LOC0015,2025-02-06,1.000,pcs,72.86,Expired
WST0023347,ITEM0002,LOC0017,2025-05-24,1.000,pcs,72.86,Overproduction
WST0046786,ITEM0002,LOC0017,2025-10-10,1.000,pcs,75.87,Overproduction
WST0043620,ITEM0002,LOC0019,2025-09-21,1.000,pcs,75.87,Overproduction
WST0012109,ITEM0002,LOC0021,2025-03-16,1.000,pcs,72.86,Expired
WST0017032,ITEM0002,LOC0021,2025-04-15,1.000,pcs,72.86,Overproduction
WST0032748,ITEM0003,LOC0003,2025-07-21,1.000,pcs,139.35,CustomerReturn
WST0007297,ITEM0003,LOC0004,2025-02-15,1.000,pcs,139.35,Overproduction
WST0034994,ITEM0003,LOC0006,2025-08-03,1.000,pcs,139.35,Overproduction
WST0021370,ITEM0003,LOC0011,2025-05-12,1.000,pcs,139.35,Overproduction
WST0016807,ITEM0003,LOC0012,2025-04-14,1.000,pcs,139.35,Overproduction
WST0022669,ITEM0003,LOC0013,2025-05-20,1.000,pcs,139.35,Expired
WST0045455,ITEM0003,LOC0013,2025-10-02,2.000,pcs,284.34,Overproduction
WST0056164,ITEM0003,LOC0017,2025-12-07,1.000,pcs,142.17,Spoilage
WST0025434,ITEM0003,LOC0023,2025-06-05,1.000,pcs,139.35,Overproduction
WST0028229,ITEM0004,LOC0002,2025-06-23,1.000,pcs,214.30,PrepError
WST0021974,ITEM0004,LOC0004,2025-05-16,1.000,pcs,214.30,Expired
WST0019870,ITEM0004,LOC0006,2025-05-03,1.000,pcs,214.30,Expired
WST0002511,ITEM0004,LOC0008,2025-01-16,1.000,pcs,205.81,Expired
WST0042300,ITEM0004,LOC0009,2025-09-13,1.000,pcs,220.14,Expired
WST0030650,ITEM0004,LOC0011,2025-07-08,1.000,pcs,214.30,Overproduction
WST0054659,ITEM0004,LOC0014,2025-11-28,1.000,pcs,220.14,Expired
WST0003378,ITEM0004,LOC0015,2025-01-21,1.000,pcs,205.81,Overproduction
WST0002386,ITEM0004,LOC0016,2025-01-15,1.000,pcs,205.81,Overproduction
WST0032992,ITEM0004,LOC0017,2025-07-22,3.000,pcs,642.90,Expired
WST0044992,ITEM0004,LOC0021,2025-09-29,2.000,pcs,440.28,Spoilage
WST0002450,ITEM0004,LOC0025,2025-01-15,1.000,pcs,205.81,Spoilage
WST0016901,ITEM0004,LOC0025,2025-04-14,1.000,pcs,214.30,Spoilage
WST0028378,ITEM0004,LOC0025,2025-06-23,2.000,pcs,428.60,Expired
WST0009645,ITEM0005,LOC0001,2025-03-02,1.000,pcs,149.00,Overproduction
WST0030431,ITEM0005,LOC0001,2025-07-07,1.000,pcs,149.00,Overproduction
WST0046015,ITEM0005,LOC0001,2025-10-06,1.000,pcs,149.00,Overproduction
WST0014983,ITEM0005,LOC0002,2025-04-03,1.000,pcs,149.00,Expired
WST0012013,ITEM0005,LOC0003,2025-03-16,1.000,pcs,149.00,Expired
